"t","i","r","c","wVC","cap"
2022,"SUBCRITICAL-COAL","Maharashtra","init-4",2291.20045317221,3310
2042,"CCGT-GAS","Maharashtra","init-1",1062.01,2207.08
2022,"SUBCRITICAL-COAL","Maharashtra","init-5",2532.23125,1680
2033,"SUBCRITICAL-COAL","Maharashtra","init-3",1916.15333333333,3000
2020,"SUBCRITICAL-COAL","Maharashtra","init-5",2532.23125,1680
2029,"SUBCRITICAL-COAL","Maharashtra","init-7",3318.47,550
2030,"SUBCRITICAL-COAL","Maharashtra","init-3",1934.02615384615,3250
2043,"CCGT-GAS","Maharashtra","init-2",2133.44126760563,568
2041,"SUBCRITICAL-COAL","Maharashtra","init-2",1670.98,500
2028,"SUBCRITICAL-COAL","Maharashtra","init-2",1493.22373737374,2970
2037,"SUPERCRITICAL-COAL","Maharashtra","init-7",1673.32777777778,5940
2027,"CCGT-GAS","Maharashtra","init-1",1062.01,2639.08
2028,"CCGT-GAS","Maharashtra","init-1",1062.01,2639.08
2023,"SUPERCRITICAL-COAL","Maharashtra","init-7",1673.32777777778,5940
2019,"CCGT-GAS","Maharashtra","init-2",2133.44126760563,568
2044,"CCGT-GAS","Maharashtra","init-1",1062.01,2207.08
2034,"SUBCRITICAL-COAL","Maharashtra","init-7",3318.47,550
2021,"SUBCRITICAL-COAL","Maharashtra","init-4",2291.20045317221,3310
2029,"SUBCRITICAL-COAL","Maharashtra","init-4",2291.20045317221,3310
2028,"SUPERCRITICAL-COAL","Maharashtra","init-7",1673.32777777778,5940
2020,"SUBCRITICAL-COAL","Maharashtra","init-4",2291.20045317221,3310
2021,"CCGT-GAS","Maharashtra","init-2",2133.44126760563,568
2047,"CCGT-GAS","Maharashtra","init-2",2505.23,388
2030,"CCGT-GAS","Maharashtra","init-2",2133.44126760563,568
2017,"SUBCRITICAL-COAL","Maharashtra","init-7",3318.47,1180
2019,"SUBCRITICAL-COAL","Maharashtra","init-7",3318.47,1180
2030,"SUBCRITICAL-COAL","Maharashtra","init-7",3318.47,550
2018,"SUBCRITICAL-COAL","Maharashtra","init-2",1493.22373737374,2970
2033,"SUBCRITICAL-COAL","Maharashtra","init-2",1467.92720588235,2720
2036,"SUBCRITICAL-COAL","Maharashtra","init-3",1882.68,2500
2021,"SUBCRITICAL-COAL","Maharashtra","init-1",870.51,600
2034,"SUBCRITICAL-COAL","Maharashtra","init-4",2291.20045317221,3310
2044,"CCGT-GAS","Maharashtra","init-2",2505.23,388
2024,"SUBCRITICAL-COAL","Maharashtra","init-3",1936.62705882353,4250
2019,"SUBCRITICAL-COAL","Maharashtra","init-1",870.51,600
2024,"SUBCRITICAL-COAL","Maharashtra","init-2",1493.22373737374,2970
2024,"SUBCRITICAL-COAL","Maharashtra","init-4",2291.20045317221,3310
2024,"SUBCRITICAL-COAL","Maharashtra","init-7",3318.47,550
2033,"CCGT-GAS","Maharashtra","init-2",2133.44126760563,568
2019,"SUBCRITICAL-COAL","Maharashtra","init-5",2532.23125,1680
2020,"CCGT-GAS","Maharashtra","init-2",2133.44126760563,568
2036,"CCGT-GAS","Maharashtra","init-2",2133.44126760563,568
2029,"CCGT-GAS","Maharashtra","init-2",2133.44126760563,568
2036,"SUPERCRITICAL-COAL","Maharashtra","init-7",1673.32777777778,5940
2022,"SUBCRITICAL-COAL","Maharashtra","init-3",1947.3485106383,5170
2021,"SUBCRITICAL-COAL","Maharashtra","init-5",2532.23125,1680
2017,"CCGT-GAS","Maharashtra","init-2",2133.44126760563,568
2045,"CCGT-GAS","Maharashtra","init-1",1062.01,2207.08
2032,"CCGT-GAS","Maharashtra","init-1",1062.01,2639.08
2050,"CCGT-GAS","Maharashtra","init-1",1062.01,1967.08
2027,"CCGT-GAS","Maharashtra","init-2",2133.44126760563,568
2026,"SUBCRITICAL-COAL","Maharashtra","init-1",870.51,600
2036,"CCGT-GAS","Maharashtra","init-1",1062.01,2639.08
2049,"CCGT-GAS","Maharashtra","init-2",2505.23,388
2036,"SUBCRITICAL-COAL","Maharashtra","init-1",870.51,600
2027,"SUBCRITICAL-COAL","Maharashtra","init-1",870.51,600
2029,"CCGT-GAS","Maharashtra","init-1",1062.01,2639.08
2027,"SUBCRITICAL-COAL","Maharashtra","init-3",1934.02615384615,3250
2040,"SUPERCRITICAL-COAL","Maharashtra","init-7",1620,2640
2024,"SUBCRITICAL-COAL","Maharashtra","init-1",870.51,600
2020,"SUBCRITICAL-COAL","Maharashtra","init-3",1947.3485106383,5170
2026,"SUPERCRITICAL-COAL","Maharashtra","init-7",1673.32777777778,5940
2041,"CCGT-GAS","Maharashtra","init-1",1062.01,2207.08
2047,"CCGT-GAS","Maharashtra","init-1",1062.01,2207.08
2024,"SUBCRITICAL-COAL","Maharashtra","init-5",2378.47,840
2023,"SUBCRITICAL-COAL","Maharashtra","init-1",870.51,600
2034,"CCGT-GAS","Maharashtra","init-1",1062.01,2639.08
2028,"SUBCRITICAL-COAL","Maharashtra","init-7",3318.47,550
2019,"CCGT-GAS","Maharashtra","init-1",1062.01,2639.08
2028,"SUBCRITICAL-COAL","Maharashtra","init-4",2291.20045317221,3310
2034,"SUBCRITICAL-COAL","Maharashtra","init-1",870.51,600
2034,"SUBCRITICAL-COAL","Maharashtra","init-3",1916.15333333333,3000
2033,"SUBCRITICAL-COAL","Maharashtra","init-1",870.51,600
2030,"CCGT-GAS","Maharashtra","init-1",1062.01,2639.08
2025,"SUBCRITICAL-COAL","Maharashtra","init-7",3318.47,550
2038,"SUBCRITICAL-COAL","Maharashtra","init-7",3318.47,550
2040,"CCGT-GAS","Maharashtra","init-2",2133.44126760563,568
2021,"SUBCRITICAL-COAL","Maharashtra","init-7",3318.47,1180
2041,"SUPERCRITICAL-COAL","Maharashtra","init-7",1460.01666666667,1980
2039,"CCGT-GAS","Maharashtra","init-1",1062.01,2639.08
2033,"CCGT-GAS","Maharashtra","init-1",1062.01,2639.08
2018,"SUBCRITICAL-COAL","Maharashtra","init-1",870.51,600
2039,"SUBCRITICAL-COAL","Maharashtra","init-2",1691.70196850394,1270
2038,"SUPERCRITICAL-COAL","Maharashtra","init-7",1620,5280
2017,"SUBCRITICAL-COAL","Maharashtra","init-1",870.51,600
2027,"SUBCRITICAL-COAL","Maharashtra","init-4",2291.20045317221,3310
2025,"SUBCRITICAL-COAL","Maharashtra","init-4",2291.20045317221,3310
2020,"SUBCRITICAL-COAL","Maharashtra","init-1",870.51,600
2022,"SUPERCRITICAL-COAL","Maharashtra","init-7",1673.32777777778,5940
2033,"SUBCRITICAL-COAL","Maharashtra","init-4",2291.20045317221,3310
2041,"CCGT-GAS","Maharashtra","init-2",2133.44126760563,568
2034,"SUPERCRITICAL-COAL","Maharashtra","init-7",1673.32777777778,5940
2026,"SUBCRITICAL-COAL","Maharashtra","init-2",1493.22373737374,2970
2041,"SUBCRITICAL-COAL","Maharashtra","init-7",3318.47,250
2031,"SUPERCRITICAL-COAL","Maharashtra","init-7",1673.32777777778,5940
2030,"SUBCRITICAL-COAL","Maharashtra","init-4",2291.20045317221,3310
2039,"SUBCRITICAL-COAL","Maharashtra","init-4",2249.33260869565,1380
2025,"SUPERCRITICAL-COAL","Maharashtra","init-7",1673.32777777778,5940
2034,"SUBCRITICAL-COAL","Maharashtra","init-2",1467.92720588235,2720
2024,"SUPERCRITICAL-COAL","Maharashtra","init-7",1673.32777777778,5940
2037,"SUBCRITICAL-COAL","Maharashtra","init-4",2280.76119133574,2770
2035,"SUBCRITICAL-COAL","Maharashtra","init-4",2291.20045317221,3310
2017,"SUBCRITICAL-COAL","Maharashtra","init-5",2532.23125,1680
2022,"CCGT-GAS","Maharashtra","init-2",2133.44126760563,568
2021,"SUPERCRITICAL-COAL","Maharashtra","init-7",1673.32777777778,5940
2030,"SUBCRITICAL-COAL","Maharashtra","init-2",1493.22373737374,2970
2040,"SUBCRITICAL-COAL","Maharashtra","init-4",2238.45,810
2024,"CCGT-GAS","Maharashtra","init-1",1062.01,2639.08
2032,"SUPERCRITICAL-COAL","Maharashtra","init-7",1673.32777777778,5940
2039,"SUPERCRITICAL-COAL","Maharashtra","init-7",1460.01666666667,3960
2025,"SUBCRITICAL-COAL","Maharashtra","init-1",870.51,600
2019,"SUPERCRITICAL-COAL","Maharashtra","init-7",1673.32777777778,5940
2017,"SUBCRITICAL-COAL","Maharashtra","init-2",1493.22373737374,2970
2031,"SUBCRITICAL-COAL","Maharashtra","init-7",3318.47,550
2045,"CCGT-GAS","Maharashtra","init-2",2505.23,388
2025,"SUBCRITICAL-COAL","Maharashtra","init-5",2378.47,630
2017,"SUPERCRITICAL-COAL","Maharashtra","init-7",1673.32777777778,5940
2035,"SUBCRITICAL-COAL","Maharashtra","init-7",3318.47,550
2031,"CCGT-GAS","Maharashtra","init-1",1062.01,2639.08
2020,"CCGT-GAS","Maharashtra","init-1",1062.01,2639.08
2030,"SUBCRITICAL-COAL","Maharashtra","init-1",870.51,600
2024,"CCGT-GAS","Maharashtra","init-2",2133.44126760563,568
2025,"SUBCRITICAL-COAL","Maharashtra","init-2",1493.22373737374,2970
2026,"SUBCRITICAL-COAL","Maharashtra","init-4",2291.20045317221,3310
2025,"SUBCRITICAL-COAL","Maharashtra","init-3",1936.62705882353,4250
2039,"SUBCRITICAL-COAL","Maharashtra","init-7",3318.47,550
2035,"SUBCRITICAL-COAL","Maharashtra","init-3",1906.84545454545,2750
2017,"SUBCRITICAL-COAL","Maharashtra","init-4",2291.20045317221,3310
2027,"SUBCRITICAL-COAL","Maharashtra","init-7",3318.47,550
2040,"CCGT-GAS","Maharashtra","init-1",1062.01,2639.08
2038,"SUBCRITICAL-COAL","Maharashtra","init-4",2272.50810810811,2220
2038,"SUBCRITICAL-COAL","Maharashtra","init-2",1691.70196850394,1270
2030,"SUPERCRITICAL-COAL","Maharashtra","init-7",1673.32777777778,5940
2018,"SUPERCRITICAL-COAL","Maharashtra","init-7",1673.32777777778,5940
2037,"SUBCRITICAL-COAL","Maharashtra","init-7",3318.47,550
2026,"SUBCRITICAL-COAL","Maharashtra","init-7",3318.47,550
2040,"SUBCRITICAL-COAL","Maharashtra","init-2",1670.98,1000
2040,"SUBCRITICAL-COAL","Maharashtra","init-7",3318.47,250
2046,"CCGT-GAS","Maharashtra","init-1",1062.01,2207.08
2038,"CCGT-GAS","Maharashtra","init-2",2133.44126760563,568
2031,"SUBCRITICAL-COAL","Maharashtra","init-3",1934.02615384615,3250
2046,"CCGT-GAS","Maharashtra","init-2",2505.23,388
2031,"CCGT-GAS","Maharashtra","init-2",2133.44126760563,568
2025,"CCGT-GAS","Maharashtra","init-2",2133.44126760563,568
2048,"CCGT-GAS","Maharashtra","init-2",2505.23,388
2035,"SUPERCRITICAL-COAL","Maharashtra","init-7",1673.32777777778,5940
2032,"SUBCRITICAL-COAL","Maharashtra","init-7",3318.47,550
2017,"SUBCRITICAL-COAL","Maharashtra","init-3",1947.3485106383,5170
2037,"CCGT-GAS","Maharashtra","init-2",2133.44126760563,568
2032,"SUBCRITICAL-COAL","Maharashtra","init-3",1934.02615384615,3250
2031,"SUBCRITICAL-COAL","Maharashtra","init-1",870.51,600
2031,"SUBCRITICAL-COAL","Maharashtra","init-2",1493.22373737374,2970
2018,"SUBCRITICAL-COAL","Maharashtra","init-4",2291.20045317221,3310
2037,"SUBCRITICAL-COAL","Maharashtra","init-1",870.51,600
2048,"CCGT-GAS","Maharashtra","init-1",1062.01,2207.08
2031,"SUBCRITICAL-COAL","Maharashtra","init-4",2291.20045317221,3310
2022,"CCGT-GAS","Maharashtra","init-1",1062.01,2639.08
2023,"CCGT-GAS","Maharashtra","init-2",2133.44126760563,568
2037,"SUBCRITICAL-COAL","Maharashtra","init-3",1883.63,2000
2032,"SUBCRITICAL-COAL","Maharashtra","init-1",870.51,600
2027,"SUPERCRITICAL-COAL","Maharashtra","init-7",1673.32777777778,5940
2037,"CCGT-GAS","Maharashtra","init-1",1062.01,2639.08
2038,"CCGT-GAS","Maharashtra","init-1",1062.01,2639.08
2018,"SUBCRITICAL-COAL","Maharashtra","init-5",2532.23125,1680
2027,"SUBCRITICAL-COAL","Maharashtra","init-2",1493.22373737374,2970
2034,"CCGT-GAS","Maharashtra","init-2",2133.44126760563,568
2037,"SUBCRITICAL-COAL","Maharashtra","init-2",1691.70196850394,1270
2038,"SUBCRITICAL-COAL","Maharashtra","init-1",870.51,600
2035,"SUBCRITICAL-COAL","Maharashtra","init-2",1467.92720588235,2720
2025,"CCGT-GAS","Maharashtra","init-1",1062.01,2639.08
2018,"SUBCRITICAL-COAL","Maharashtra","init-7",3318.47,1180
2026,"CCGT-GAS","Maharashtra","init-1",1062.01,2639.08
2035,"SUBCRITICAL-COAL","Maharashtra","init-1",870.51,600
2026,"CCGT-GAS","Maharashtra","init-2",2133.44126760563,568
2032,"SUBCRITICAL-COAL","Maharashtra","init-4",2291.20045317221,3310
2038,"SUBCRITICAL-COAL","Maharashtra","init-3",1907.28,500
2018,"SUBCRITICAL-COAL","Maharashtra","init-3",1947.3485106383,5170
2023,"CCGT-GAS","Maharashtra","init-1",1062.01,2639.08
2032,"SUBCRITICAL-COAL","Maharashtra","init-2",1493.22373737374,2970
2018,"DIESEL","Manipur","init-7",2408.04,36
2044,"DIESEL","Manipur","init-7",2408.04,36
2030,"DIESEL","Manipur","init-7",2408.04,36
2049,"DIESEL","Manipur","init-7",2408.04,36
2023,"DIESEL","Manipur","init-7",2408.04,36
2028,"DIESEL","Manipur","init-7",2408.04,36
2022,"DIESEL","Manipur","init-7",2408.04,36
2041,"DIESEL","Manipur","init-7",2408.04,36
2027,"DIESEL","Manipur","init-7",2408.04,36
2038,"DIESEL","Manipur","init-7",2408.04,36
2040,"DIESEL","Manipur","init-7",2408.04,36
2035,"DIESEL","Manipur","init-7",2408.04,36
2047,"DIESEL","Manipur","init-7",2408.04,36
2021,"DIESEL","Manipur","init-7",2408.04,36
2042,"DIESEL","Manipur","init-7",2408.04,36
2037,"DIESEL","Manipur","init-7",2408.04,36
2033,"DIESEL","Manipur","init-7",2408.04,36
2025,"DIESEL","Manipur","init-7",2408.04,36
2017,"DIESEL","Manipur","init-7",2408.04,36
2019,"DIESEL","Manipur","init-7",2408.04,36
2050,"DIESEL","Manipur","init-7",2408.04,36
2036,"DIESEL","Manipur","init-7",2408.04,36
2020,"DIESEL","Manipur","init-7",2408.04,36
2029,"DIESEL","Manipur","init-7",2408.04,36
2046,"DIESEL","Manipur","init-7",2408.04,36
2032,"DIESEL","Manipur","init-7",2408.04,36
2034,"DIESEL","Manipur","init-7",2408.04,36
2031,"DIESEL","Manipur","init-7",2408.04,36
2024,"DIESEL","Manipur","init-7",2408.04,36
2026,"DIESEL","Manipur","init-7",2408.04,36
2039,"DIESEL","Manipur","init-7",2408.04,36
2048,"DIESEL","Manipur","init-7",2408.04,36
2045,"DIESEL","Manipur","init-7",2408.04,36
2043,"DIESEL","Manipur","init-7",2408.04,36
2033,"SUBCRITICAL-COAL","Odisha","init-3",1480.632,2250
2017,"SUBCRITICAL-COAL","Odisha","init-4",2928.48,420
2029,"SUBCRITICAL-COAL","Odisha","init-3",1480.632,2250
2018,"SUBCRITICAL-COAL","Odisha","init-4",2928.48,420
2017,"SUBCRITICAL-COAL","Odisha","init-2",860.33,3000
2034,"SUBCRITICAL-COAL","Odisha","init-3",1480.632,2250
2017,"SUBCRITICAL-COAL","Odisha","init-3",1480.632,2250
2027,"SUBCRITICAL-COAL","Odisha","init-3",1480.632,2250
2019,"SUBCRITICAL-COAL","Odisha","init-1",500.04,1200
2031,"SUBCRITICAL-COAL","Odisha","init-3",1480.632,2250
2023,"SUBCRITICAL-COAL","Odisha","init-1",500.04,1200
2022,"SUBCRITICAL-COAL","Odisha","init-3",1480.632,2250
2027,"SUBCRITICAL-COAL","Odisha","init-2",860.33,2000
2025,"SUBCRITICAL-COAL","Odisha","init-3",1480.632,2250
2032,"SUBCRITICAL-COAL","Odisha","init-3",1480.632,2250
2025,"SUBCRITICAL-COAL","Odisha","init-4",2928.48,420
2018,"SUBCRITICAL-COAL","Odisha","init-3",1480.632,2250
2026,"SUBCRITICAL-COAL","Odisha","init-4",2928.48,420
2034,"SUBCRITICAL-COAL","Odisha","init-1",500.04,1200
2030,"SUBCRITICAL-COAL","Odisha","init-3",1480.632,2250
2028,"SUBCRITICAL-COAL","Odisha","init-3",1480.632,2250
2022,"SUBCRITICAL-COAL","Odisha","init-1",500.04,1200
2018,"SUBCRITICAL-COAL","Odisha","init-1",500.04,1200
2025,"SUBCRITICAL-COAL","Odisha","init-2",860.33,3000
2019,"SUBCRITICAL-COAL","Odisha","init-4",2928.48,420
2030,"SUBCRITICAL-COAL","Odisha","init-1",500.04,1200
2022,"SUBCRITICAL-COAL","Odisha","init-4",2928.48,420
2033,"SUBCRITICAL-COAL","Odisha","init-1",500.04,1200
2035,"SUBCRITICAL-COAL","Odisha","init-1",500.04,1200
2024,"SUBCRITICAL-COAL","Odisha","init-4",2928.48,420
2020,"SUBCRITICAL-COAL","Odisha","init-3",1480.632,2250
2039,"SUBCRITICAL-COAL","Odisha","init-3",1165.49290322581,1550
2020,"SUBCRITICAL-COAL","Odisha","init-1",500.04,1200
2025,"SUBCRITICAL-COAL","Odisha","init-1",500.04,1200
2032,"SUBCRITICAL-COAL","Odisha","init-1",500.04,1200
2027,"SUBCRITICAL-COAL","Odisha","init-1",500.04,1200
2031,"SUBCRITICAL-COAL","Odisha","init-1",500.04,1200
2029,"SUBCRITICAL-COAL","Odisha","init-2",860.33,1000
2035,"SUBCRITICAL-COAL","Odisha","init-3",1480.632,2250
2024,"SUBCRITICAL-COAL","Odisha","init-3",1480.632,2250
2022,"SUBCRITICAL-COAL","Odisha","init-2",860.33,3000
2040,"SUBCRITICAL-COAL","Odisha","init-3",870.05,600
2024,"SUBCRITICAL-COAL","Odisha","init-1",500.04,1200
2030,"SUBCRITICAL-COAL","Odisha","init-2",860.33,500
2028,"SUBCRITICAL-COAL","Odisha","init-2",860.33,2000
2023,"SUBCRITICAL-COAL","Odisha","init-2",860.33,3000
2018,"SUBCRITICAL-COAL","Odisha","init-2",860.33,3000
2023,"SUBCRITICAL-COAL","Odisha","init-4",2928.48,420
2021,"SUBCRITICAL-COAL","Odisha","init-1",500.04,1200
2028,"SUBCRITICAL-COAL","Odisha","init-1",500.04,1200
2023,"SUBCRITICAL-COAL","Odisha","init-3",1480.632,2250
2037,"SUBCRITICAL-COAL","Odisha","init-3",1480.632,2250
2021,"SUBCRITICAL-COAL","Odisha","init-3",1480.632,2250
2026,"SUBCRITICAL-COAL","Odisha","init-2",860.33,3000
2024,"SUBCRITICAL-COAL","Odisha","init-2",860.33,3000
2021,"SUBCRITICAL-COAL","Odisha","init-4",2928.48,420
2019,"SUBCRITICAL-COAL","Odisha","init-3",1480.632,2250
2036,"SUBCRITICAL-COAL","Odisha","init-3",1480.632,2250
2019,"SUBCRITICAL-COAL","Odisha","init-2",860.33,3000
2026,"SUBCRITICAL-COAL","Odisha","init-3",1480.632,2250
2029,"SUBCRITICAL-COAL","Odisha","init-1",500.04,1200
2017,"SUBCRITICAL-COAL","Odisha","init-1",500.04,1200
2021,"SUBCRITICAL-COAL","Odisha","init-2",860.33,3000
2020,"SUBCRITICAL-COAL","Odisha","init-2",860.33,3000
2020,"SUBCRITICAL-COAL","Odisha","init-4",2928.48,420
2038,"SUBCRITICAL-COAL","Odisha","init-3",1480.632,2250
2026,"SUBCRITICAL-COAL","Odisha","init-1",500.04,1200
2028,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2049,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2020,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2018,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2019,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2033,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2026,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2034,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2024,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2039,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2043,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2042,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2027,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2046,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2044,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2017,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2036,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2021,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2031,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2025,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2050,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2029,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2035,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2038,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2023,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2030,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2037,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2032,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2047,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2040,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2022,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2048,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2041,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2045,"CCGT-GAS","Puducherry","init-7",4577.54,32.5
2033,"SUBCRITICAL-COAL","Punjab","init-7",2284.46670886076,790
2032,"SUBCRITICAL-COAL","Punjab","init-7",2453.70307692308,1040
2023,"SUPERCRITICAL-COAL","Punjab","init-7",1837.42159763314,3380
2039,"SUBCRITICAL-COAL","Punjab","init-7",1958.53,540
2029,"SUBCRITICAL-COAL","Punjab","init-7",2453.70307692308,1040
2036,"SUPERCRITICAL-COAL","Punjab","init-7",1837.42159763314,3380
2041,"SUPERCRITICAL-COAL","Punjab","init-7",1680.05,660
2018,"SUPERCRITICAL-COAL","Punjab","init-7",1837.42159763314,3380
2022,"SUPERCRITICAL-COAL","Punjab","init-7",1837.42159763314,3380
2040,"SUPERCRITICAL-COAL","Punjab","init-7",1680.05,1320
2024,"SUPERCRITICAL-COAL","Punjab","init-7",1837.42159763314,3380
2030,"SUPERCRITICAL-COAL","Punjab","init-7",1837.42159763314,3380
2025,"SUBCRITICAL-COAL","Punjab","init-7",2453.70307692308,1040
2034,"SUBCRITICAL-COAL","Punjab","init-7",1958.53,540
2031,"SUPERCRITICAL-COAL","Punjab","init-7",1837.42159763314,3380
2017,"SUBCRITICAL-COAL","Punjab","init-7",2607.54589041096,1460
2024,"SUBCRITICAL-COAL","Punjab","init-7",2453.70307692308,1040
2038,"SUBCRITICAL-COAL","Punjab","init-7",1958.53,540
2017,"SUPERCRITICAL-COAL","Punjab","init-7",1837.42159763314,3380
2031,"SUBCRITICAL-COAL","Punjab","init-7",2453.70307692308,1040
2027,"SUPERCRITICAL-COAL","Punjab","init-7",1837.42159763314,3380
2035,"SUPERCRITICAL-COAL","Punjab","init-7",1837.42159763314,3380
2037,"SUPERCRITICAL-COAL","Punjab","init-7",1837.42159763314,3380
2021,"SUPERCRITICAL-COAL","Punjab","init-7",1837.42159763314,3380
2036,"SUBCRITICAL-COAL","Punjab","init-7",1958.53,540
2035,"SUBCRITICAL-COAL","Punjab","init-7",1958.53,540
2041,"SUBCRITICAL-COAL","Punjab","init-7",1958.53,540
2040,"SUBCRITICAL-COAL","Punjab","init-7",1958.53,540
2039,"SUPERCRITICAL-COAL","Punjab","init-7",1837.42159763314,3380
2030,"SUBCRITICAL-COAL","Punjab","init-7",2453.70307692308,1040
2019,"SUPERCRITICAL-COAL","Punjab","init-7",1837.42159763314,3380
2034,"SUPERCRITICAL-COAL","Punjab","init-7",1837.42159763314,3380
2026,"SUBCRITICAL-COAL","Punjab","init-7",2453.70307692308,1040
2028,"SUBCRITICAL-COAL","Punjab","init-7",2453.70307692308,1040
2020,"SUBCRITICAL-COAL","Punjab","init-7",2607.54589041096,1460
2019,"SUBCRITICAL-COAL","Punjab","init-7",2607.54589041096,1460
2023,"SUBCRITICAL-COAL","Punjab","init-7",2543.54728,1250
2020,"SUPERCRITICAL-COAL","Punjab","init-7",1837.42159763314,3380
2026,"SUPERCRITICAL-COAL","Punjab","init-7",1837.42159763314,3380
2037,"SUBCRITICAL-COAL","Punjab","init-7",1958.53,540
2021,"SUBCRITICAL-COAL","Punjab","init-7",2607.54589041096,1460
2032,"SUPERCRITICAL-COAL","Punjab","init-7",1837.42159763314,3380
2028,"SUPERCRITICAL-COAL","Punjab","init-7",1837.42159763314,3380
2022,"SUBCRITICAL-COAL","Punjab","init-7",2607.54589041096,1460
2033,"SUPERCRITICAL-COAL","Punjab","init-7",1837.42159763314,3380
2018,"SUBCRITICAL-COAL","Punjab","init-7",2607.54589041096,1460
2038,"SUPERCRITICAL-COAL","Punjab","init-7",1837.42159763314,3380
2029,"SUPERCRITICAL-COAL","Punjab","init-7",1837.42159763314,3380
2025,"SUPERCRITICAL-COAL","Punjab","init-7",1837.42159763314,3380
2027,"SUBCRITICAL-COAL","Punjab","init-7",2453.70307692308,1040
2029,"SUPERCRITICAL-COAL","Rajasthan","init-7",1680.05,1320
2024,"SUBCRITICAL-COAL","Rajasthan","init-3",1108.48,1080
2019,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2029,"SUBCRITICAL-COAL","Rajasthan","init-5",2039.14404255319,1645
2028,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2043,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2028,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2018,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2024,"SUBCRITICAL-COAL","Rajasthan","init-2",630.48,250
2019,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2036,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2030,"SUBCRITICAL-COAL","Rajasthan","init-3",1108.48,1080
2025,"SUBCRITICAL-COAL","Rajasthan","init-5",2425.7364084507,2840
2021,"SUBCRITICAL-COAL","Rajasthan","init-1",198.54,250
2034,"SUBCRITICAL-COAL","Rajasthan","init-4",1608.54,1000
2020,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2022,"SUBCRITICAL-COAL","Rajasthan","init-3",1108.48,1080
2030,"SUBCRITICAL-COAL","Rajasthan","init-2",630.48,250
2017,"SUBCRITICAL-COAL","Rajasthan","init-4",1608.54,1000
2022,"SUBCRITICAL-COAL","Rajasthan","init-5",2472.88475728155,3090
2032,"SUPERCRITICAL-COAL","Rajasthan","init-7",1680.05,1320
2034,"SUBCRITICAL-COAL","Rajasthan","init-5",2039.14404255319,1645
2050,"CCGT-GAS","Rajasthan","init-2",1562.03,330
2030,"SUBCRITICAL-COAL","Rajasthan","init-1",198.54,250
2030,"SUBCRITICAL-COAL","Rajasthan","init-5",2039.14404255319,1645
2036,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2034,"SUBCRITICAL-COAL","Rajasthan","init-3",1108.48,1080
2049,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2031,"SUBCRITICAL-COAL","Rajasthan","init-5",2039.14404255319,1645
2042,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2032,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2025,"SUBCRITICAL-COAL","Rajasthan","init-4",1608.54,1000
2020,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
