h17,quarter,ccseason,year,hour,datetime
h14,spring,hot,2013,56002,2013-05-24 09:00:00-05:00
h14,spring,hot,2013,56003,2013-05-24 10:00:00-05:00
h14,spring,hot,2013,56004,2013-05-24 11:00:00-05:00
h14,spring,hot,2013,56005,2013-05-24 12:00:00-05:00
h15,spring,hot,2013,56006,2013-05-24 13:00:00-05:00
h15,spring,hot,2013,56007,2013-05-24 14:00:00-05:00
h15,spring,hot,2013,56008,2013-05-24 15:00:00-05:00
h15,spring,hot,2013,56009,2013-05-24 16:00:00-05:00
h16,spring,hot,2013,56010,2013-05-24 17:00:00-05:00
h16,spring,hot,2013,56011,2013-05-24 18:00:00-05:00
h16,spring,hot,2013,56012,2013-05-24 19:00:00-05:00
h16,spring,hot,2013,56013,2013-05-24 20:00:00-05:00
h16,spring,hot,2013,56014,2013-05-24 21:00:00-05:00
h13,spring,hot,2013,56015,2013-05-24 22:00:00-05:00
h13,spring,hot,2013,56016,2013-05-24 23:00:00-05:00
h13,spring,hot,2013,56017,2013-05-25 00:00:00-05:00
h13,spring,hot,2013,56018,2013-05-25 01:00:00-05:00
h13,spring,hot,2013,56019,2013-05-25 02:00:00-05:00
h13,spring,hot,2013,56020,2013-05-25 03:00:00-05:00
h13,spring,hot,2013,56021,2013-05-25 04:00:00-05:00
h13,spring,hot,2013,56022,2013-05-25 05:00:00-05:00
h14,spring,hot,2013,56023,2013-05-25 06:00:00-05:00
h14,spring,hot,2013,56024,2013-05-25 07:00:00-05:00
h14,spring,hot,2013,56025,2013-05-25 08:00:00-05:00
h14,spring,hot,2013,56026,2013-05-25 09:00:00-05:00
h14,spring,hot,2013,56027,2013-05-25 10:00:00-05:00
h14,spring,hot,2013,56028,2013-05-25 11:00:00-05:00
h14,spring,hot,2013,56029,2013-05-25 12:00:00-05:00
h15,spring,hot,2013,56030,2013-05-25 13:00:00-05:00
h15,spring,hot,2013,56031,2013-05-25 14:00:00-05:00
h15,spring,hot,2013,56032,2013-05-25 15:00:00-05:00
h15,spring,hot,2013,56033,2013-05-25 16:00:00-05:00
h16,spring,hot,2013,56034,2013-05-25 17:00:00-05:00
h16,spring,hot,2013,56035,2013-05-25 18:00:00-05:00
h16,spring,hot,2013,56036,2013-05-25 19:00:00-05:00
h16,spring,hot,2013,56037,2013-05-25 20:00:00-05:00
h16,spring,hot,2013,56038,2013-05-25 21:00:00-05:00
h13,spring,hot,2013,56039,2013-05-25 22:00:00-05:00
h13,spring,hot,2013,56040,2013-05-25 23:00:00-05:00
h13,spring,hot,2013,56041,2013-05-26 00:00:00-05:00
h13,spring,hot,2013,56042,2013-05-26 01:00:00-05:00
h13,spring,hot,2013,56043,2013-05-26 02:00:00-05:00
h13,spring,hot,2013,56044,2013-05-26 03:00:00-05:00
h13,spring,hot,2013,56045,2013-05-26 04:00:00-05:00
h13,spring,hot,2013,56046,2013-05-26 05:00:00-05:00
h14,spring,hot,2013,56047,2013-05-26 06:00:00-05:00
h14,spring,hot,2013,56048,2013-05-26 07:00:00-05:00
h14,spring,hot,2013,56049,2013-05-26 08:00:00-05:00
h14,spring,hot,2013,56050,2013-05-26 09:00:00-05:00
h14,spring,hot,2013,56051,2013-05-26 10:00:00-05:00
h14,spring,hot,2013,56052,2013-05-26 11:00:00-05:00
h14,spring,hot,2013,56053,2013-05-26 12:00:00-05:00
h15,spring,hot,2013,56054,2013-05-26 13:00:00-05:00
h15,spring,hot,2013,56055,2013-05-26 14:00:00-05:00
h15,spring,hot,2013,56056,2013-05-26 15:00:00-05:00
h15,spring,hot,2013,56057,2013-05-26 16:00:00-05:00
h16,spring,hot,2013,56058,2013-05-26 17:00:00-05:00
h16,spring,hot,2013,56059,2013-05-26 18:00:00-05:00
h16,spring,hot,2013,56060,2013-05-26 19:00:00-05:00
h16,spring,hot,2013,56061,2013-05-26 20:00:00-05:00
h16,spring,hot,2013,56062,2013-05-26 21:00:00-05:00
h13,spring,hot,2013,56063,2013-05-26 22:00:00-05:00
h13,spring,hot,2013,56064,2013-05-26 23:00:00-05:00
h13,spring,hot,2013,56065,2013-05-27 00:00:00-05:00
h13,spring,hot,2013,56066,2013-05-27 01:00:00-05:00
h13,spring,hot,2013,56067,2013-05-27 02:00:00-05:00
h13,spring,hot,2013,56068,2013-05-27 03:00:00-05:00
h13,spring,hot,2013,56069,2013-05-27 04:00:00-05:00
h13,spring,hot,2013,56070,2013-05-27 05:00:00-05:00
h14,spring,hot,2013,56071,2013-05-27 06:00:00-05:00
h14,spring,hot,2013,56072,2013-05-27 07:00:00-05:00
h14,spring,hot,2013,56073,2013-05-27 08:00:00-05:00
h14,spring,hot,2013,56074,2013-05-27 09:00:00-05:00
h14,spring,hot,2013,56075,2013-05-27 10:00:00-05:00
h14,spring,hot,2013,56076,2013-05-27 11:00:00-05:00
h14,spring,hot,2013,56077,2013-05-27 12:00:00-05:00
h15,spring,hot,2013,56078,2013-05-27 13:00:00-05:00
h15,spring,hot,2013,56079,2013-05-27 14:00:00-05:00
h15,spring,hot,2013,56080,2013-05-27 15:00:00-05:00
h15,spring,hot,2013,56081,2013-05-27 16:00:00-05:00
h16,spring,hot,2013,56082,2013-05-27 17:00:00-05:00
h16,spring,hot,2013,56083,2013-05-27 18:00:00-05:00
h16,spring,hot,2013,56084,2013-05-27 19:00:00-05:00
h16,spring,hot,2013,56085,2013-05-27 20:00:00-05:00
h16,spring,hot,2013,56086,2013-05-27 21:00:00-05:00
h13,spring,hot,2013,56087,2013-05-27 22:00:00-05:00
h13,spring,hot,2013,56088,2013-05-27 23:00:00-05:00
h13,spring,hot,2013,56089,2013-05-28 00:00:00-05:00
h13,spring,hot,2013,56090,2013-05-28 01:00:00-05:00
h13,spring,hot,2013,56091,2013-05-28 02:00:00-05:00
h13,spring,hot,2013,56092,2013-05-28 03:00:00-05:00
h13,spring,hot,2013,56093,2013-05-28 04:00:00-05:00
h13,spring,hot,2013,56094,2013-05-28 05:00:00-05:00
h14,spring,hot,2013,56095,2013-05-28 06:00:00-05:00
h14,spring,hot,2013,56096,2013-05-28 07:00:00-05:00
h14,spring,hot,2013,56097,2013-05-28 08:00:00-05:00
h14,spring,hot,2013,56098,2013-05-28 09:00:00-05:00
h14,spring,hot,2013,56099,2013-05-28 10:00:00-05:00
h14,spring,hot,2013,56100,2013-05-28 11:00:00-05:00
h14,spring,hot,2013,56101,2013-05-28 12:00:00-05:00
h15,spring,hot,2013,56102,2013-05-28 13:00:00-05:00
h15,spring,hot,2013,56103,2013-05-28 14:00:00-05:00
h15,spring,hot,2013,56104,2013-05-28 15:00:00-05:00
h15,spring,hot,2013,56105,2013-05-28 16:00:00-05:00
h16,spring,hot,2013,56106,2013-05-28 17:00:00-05:00
h16,spring,hot,2013,56107,2013-05-28 18:00:00-05:00
h16,spring,hot,2013,56108,2013-05-28 19:00:00-05:00
h16,spring,hot,2013,56109,2013-05-28 20:00:00-05:00
h16,spring,hot,2013,56110,2013-05-28 21:00:00-05:00
h13,spring,hot,2013,56111,2013-05-28 22:00:00-05:00
h13,spring,hot,2013,56112,2013-05-28 23:00:00-05:00
h13,spring,hot,2013,56113,2013-05-29 00:00:00-05:00
h13,spring,hot,2013,56114,2013-05-29 01:00:00-05:00
h13,spring,hot,2013,56115,2013-05-29 02:00:00-05:00
h13,spring,hot,2013,56116,2013-05-29 03:00:00-05:00
h13,spring,hot,2013,56117,2013-05-29 04:00:00-05:00
h13,spring,hot,2013,56118,2013-05-29 05:00:00-05:00
h14,spring,hot,2013,56119,2013-05-29 06:00:00-05:00
h14,spring,hot,2013,56120,2013-05-29 07:00:00-05:00
h14,spring,hot,2013,56121,2013-05-29 08:00:00-05:00
h14,spring,hot,2013,56122,2013-05-29 09:00:00-05:00
h14,spring,hot,2013,56123,2013-05-29 10:00:00-05:00
h14,spring,hot,2013,56124,2013-05-29 11:00:00-05:00
h14,spring,hot,2013,56125,2013-05-29 12:00:00-05:00
h15,spring,hot,2013,56126,2013-05-29 13:00:00-05:00
h15,spring,hot,2013,56127,2013-05-29 14:00:00-05:00
h15,spring,hot,2013,56128,2013-05-29 15:00:00-05:00
h15,spring,hot,2013,56129,2013-05-29 16:00:00-05:00
h16,spring,hot,2013,56130,2013-05-29 17:00:00-05:00
h16,spring,hot,2013,56131,2013-05-29 18:00:00-05:00
h16,spring,hot,2013,56132,2013-05-29 19:00:00-05:00
h16,spring,hot,2013,56133,2013-05-29 20:00:00-05:00
h16,spring,hot,2013,56134,2013-05-29 21:00:00-05:00
h13,spring,hot,2013,56135,2013-05-29 22:00:00-05:00
h13,spring,hot,2013,56136,2013-05-29 23:00:00-05:00
h13,spring,hot,2013,56137,2013-05-30 00:00:00-05:00
h13,spring,hot,2013,56138,2013-05-30 01:00:00-05:00
h13,spring,hot,2013,56139,2013-05-30 02:00:00-05:00
h13,spring,hot,2013,56140,2013-05-30 03:00:00-05:00
h13,spring,hot,2013,56141,2013-05-30 04:00:00-05:00
h13,spring,hot,2013,56142,2013-05-30 05:00:00-05:00
h14,spring,hot,2013,56143,2013-05-30 06:00:00-05:00
h14,spring,hot,2013,56144,2013-05-30 07:00:00-05:00
h14,spring,hot,2013,56145,2013-05-30 08:00:00-05:00
h14,spring,hot,2013,56146,2013-05-30 09:00:00-05:00
h14,spring,hot,2013,56147,2013-05-30 10:00:00-05:00
h14,spring,hot,2013,56148,2013-05-30 11:00:00-05:00
h14,spring,hot,2013,56149,2013-05-30 12:00:00-05:00
h15,spring,hot,2013,56150,2013-05-30 13:00:00-05:00
h15,spring,hot,2013,56151,2013-05-30 14:00:00-05:00
h15,spring,hot,2013,56152,2013-05-30 15:00:00-05:00
h15,spring,hot,2013,56153,2013-05-30 16:00:00-05:00
h16,spring,hot,2013,56154,2013-05-30 17:00:00-05:00
h16,spring,hot,2013,56155,2013-05-30 18:00:00-05:00
h16,spring,hot,2013,56156,2013-05-30 19:00:00-05:00
h16,spring,hot,2013,56157,2013-05-30 20:00:00-05:00
h16,spring,hot,2013,56158,2013-05-30 21:00:00-05:00
h13,spring,hot,2013,56159,2013-05-30 22:00:00-05:00
h13,spring,hot,2013,56160,2013-05-30 23:00:00-05:00
h13,spring,hot,2013,56161,2013-05-31 00:00:00-05:00
h13,spring,hot,2013,56162,2013-05-31 01:00:00-05:00
h13,spring,hot,2013,56163,2013-05-31 02:00:00-05:00
h13,spring,hot,2013,56164,2013-05-31 03:00:00-05:00
h13,spring,hot,2013,56165,2013-05-31 04:00:00-05:00
h13,spring,hot,2013,56166,2013-05-31 05:00:00-05:00
h14,spring,hot,2013,56167,2013-05-31 06:00:00-05:00
h14,spring,hot,2013,56168,2013-05-31 07:00:00-05:00
h14,spring,hot,2013,56169,2013-05-31 08:00:00-05:00
h14,spring,hot,2013,56170,2013-05-31 09:00:00-05:00
h14,spring,hot,2013,56171,2013-05-31 10:00:00-05:00
h14,spring,hot,2013,56172,2013-05-31 11:00:00-05:00
h14,spring,hot,2013,56173,2013-05-31 12:00:00-05:00
h15,spring,hot,2013,56174,2013-05-31 13:00:00-05:00
h15,spring,hot,2013,56175,2013-05-31 14:00:00-05:00
h15,spring,hot,2013,56176,2013-05-31 15:00:00-05:00
h15,spring,hot,2013,56177,2013-05-31 16:00:00-05:00
h16,spring,hot,2013,56178,2013-05-31 17:00:00-05:00
h16,spring,hot,2013,56179,2013-05-31 18:00:00-05:00
h16,spring,hot,2013,56180,2013-05-31 19:00:00-05:00
h16,spring,hot,2013,56181,2013-05-31 20:00:00-05:00
h16,spring,hot,2013,56182,2013-05-31 21:00:00-05:00
h13,spring,hot,2013,56183,2013-05-31 22:00:00-05:00
h1,summ,hot,2013,56184,2013-05-31 23:00:00-05:00
h1,summ,hot,2013,56185,2013-06-01 00:00:00-05:00
h1,summ,hot,2013,56186,2013-06-01 01:00:00-05:00
h1,summ,hot,2013,56187,2013-06-01 02:00:00-05:00
h1,summ,hot,2013,56188,2013-06-01 03:00:00-05:00
h1,summ,hot,2013,56189,2013-06-01 04:00:00-05:00
h1,summ,hot,2013,56190,2013-06-01 05:00:00-05:00
h2,summ,hot,2013,56191,2013-06-01 06:00:00-05:00
h2,summ,hot,2013,56192,2013-06-01 07:00:00-05:00
h2,summ,hot,2013,56193,2013-06-01 08:00:00-05:00
h2,summ,hot,2013,56194,2013-06-01 09:00:00-05:00
h2,summ,hot,2013,56195,2013-06-01 10:00:00-05:00
h2,summ,hot,2013,56196,2013-06-01 11:00:00-05:00
h2,summ,hot,2013,56197,2013-06-01 12:00:00-05:00
h3,summ,hot,2013,56198,2013-06-01 13:00:00-05:00
h3,summ,hot,2013,56199,2013-06-01 14:00:00-05:00
h3,summ,hot,2013,56200,2013-06-01 15:00:00-05:00
h3,summ,hot,2013,56201,2013-06-01 16:00:00-05:00
h4,summ,hot,2013,56202,2013-06-01 17:00:00-05:00
h4,summ,hot,2013,56203,2013-06-01 18:00:00-05:00
h4,summ,hot,2013,56204,2013-06-01 19:00:00-05:00
h4,summ,hot,2013,56205,2013-06-01 20:00:00-05:00
h4,summ,hot,2013,56206,2013-06-01 21:00:00-05:00
h1,summ,hot,2013,56207,2013-06-01 22:00:00-05:00
h1,summ,hot,2013,56208,2013-06-01 23:00:00-05:00
h1,summ,hot,2013,56209,2013-06-02 00:00:00-05:00
h1,summ,hot,2013,56210,2013-06-02 01:00:00-05:00
h1,summ,hot,2013,56211,2013-06-02 02:00:00-05:00
h1,summ,hot,2013,56212,2013-06-02 03:00:00-05:00
h1,summ,hot,2013,56213,2013-06-02 04:00:00-05:00
h1,summ,hot,2013,56214,2013-06-02 05:00:00-05:00
h2,summ,hot,2013,56215,2013-06-02 06:00:00-05:00
h2,summ,hot,2013,56216,2013-06-02 07:00:00-05:00
h2,summ,hot,2013,56217,2013-06-02 08:00:00-05:00
h2,summ,hot,2013,56218,2013-06-02 09:00:00-05:00
h2,summ,hot,2013,56219,2013-06-02 10:00:00-05:00
h2,summ,hot,2013,56220,2013-06-02 11:00:00-05:00
h2,summ,hot,2013,56221,2013-06-02 12:00:00-05:00
h3,summ,hot,2013,56222,2013-06-02 13:00:00-05:00
h3,summ,hot,2013,56223,2013-06-02 14:00:00-05:00
h3,summ,hot,2013,56224,2013-06-02 15:00:00-05:00
h3,summ,hot,2013,56225,2013-06-02 16:00:00-05:00
h4,summ,hot,2013,56226,2013-06-02 17:00:00-05:00
h4,summ,hot,2013,56227,2013-06-02 18:00:00-05:00
h4,summ,hot,2013,56228,2013-06-02 19:00:00-05:00
h4,summ,hot,2013,56229,2013-06-02 20:00:00-05:00
h4,summ,hot,2013,56230,2013-06-02 21:00:00-05:00
h1,summ,hot,2013,56231,2013-06-02 22:00:00-05:00
h1,summ,hot,2013,56232,2013-06-02 23:00:00-05:00
h1,summ,hot,2013,56233,2013-06-03 00:00:00-05:00
h1,summ,hot,2013,56234,2013-06-03 01:00:00-05:00
h1,summ,hot,2013,56235,2013-06-03 02:00:00-05:00
h1,summ,hot,2013,56236,2013-06-03 03:00:00-05:00
h1,summ,hot,2013,56237,2013-06-03 04:00:00-05:00
h1,summ,hot,2013,56238,2013-06-03 05:00:00-05:00
h2,summ,hot,2013,56239,2013-06-03 06:00:00-05:00
h2,summ,hot,2013,56240,2013-06-03 07:00:00-05:00
h2,summ,hot,2013,56241,2013-06-03 08:00:00-05:00
h2,summ,hot,2013,56242,2013-06-03 09:00:00-05:00
h2,summ,hot,2013,56243,2013-06-03 10:00:00-05:00
h2,summ,hot,2013,56244,2013-06-03 11:00:00-05:00
h2,summ,hot,2013,56245,2013-06-03 12:00:00-05:00
h3,summ,hot,2013,56246,2013-06-03 13:00:00-05:00
h3,summ,hot,2013,56247,2013-06-03 14:00:00-05:00
h3,summ,hot,2013,56248,2013-06-03 15:00:00-05:00
h3,summ,hot,2013,56249,2013-06-03 16:00:00-05:00
h4,summ,hot,2013,56250,2013-06-03 17:00:00-05:00
h4,summ,hot,2013,56251,2013-06-03 18:00:00-05:00
h4,summ,hot,2013,56252,2013-06-03 19:00:00-05:00
h4,summ,hot,2013,56253,2013-06-03 20:00:00-05:00
h4,summ,hot,2013,56254,2013-06-03 21:00:00-05:00
h1,summ,hot,2013,56255,2013-06-03 22:00:00-05:00
h1,summ,hot,2013,56256,2013-06-03 23:00:00-05:00
h1,summ,hot,2013,56257,2013-06-04 00:00:00-05:00
h1,summ,hot,2013,56258,2013-06-04 01:00:00-05:00
h1,summ,hot,2013,56259,2013-06-04 02:00:00-05:00
h1,summ,hot,2013,56260,2013-06-04 03:00:00-05:00
h1,summ,hot,2013,56261,2013-06-04 04:00:00-05:00
h1,summ,hot,2013,56262,2013-06-04 05:00:00-05:00
h2,summ,hot,2013,56263,2013-06-04 06:00:00-05:00
h2,summ,hot,2013,56264,2013-06-04 07:00:00-05:00
h2,summ,hot,2013,56265,2013-06-04 08:00:00-05:00
h2,summ,hot,2013,56266,2013-06-04 09:00:00-05:00
h2,summ,hot,2013,56267,2013-06-04 10:00:00-05:00
h2,summ,hot,2013,56268,2013-06-04 11:00:00-05:00
h2,summ,hot,2013,56269,2013-06-04 12:00:00-05:00
h3,summ,hot,2013,56270,2013-06-04 13:00:00-05:00
h3,summ,hot,2013,56271,2013-06-04 14:00:00-05:00
h3,summ,hot,2013,56272,2013-06-04 15:00:00-05:00
h3,summ,hot,2013,56273,2013-06-04 16:00:00-05:00
h4,summ,hot,2013,56274,2013-06-04 17:00:00-05:00
h4,summ,hot,2013,56275,2013-06-04 18:00:00-05:00
h4,summ,hot,2013,56276,2013-06-04 19:00:00-05:00
h4,summ,hot,2013,56277,2013-06-04 20:00:00-05:00
h4,summ,hot,2013,56278,2013-06-04 21:00:00-05:00
h1,summ,hot,2013,56279,2013-06-04 22:00:00-05:00
h1,summ,hot,2013,56280,2013-06-04 23:00:00-05:00
h1,summ,hot,2013,56281,2013-06-05 00:00:00-05:00
h1,summ,hot,2013,56282,2013-06-05 01:00:00-05:00
h1,summ,hot,2013,56283,2013-06-05 02:00:00-05:00
h1,summ,hot,2013,56284,2013-06-05 03:00:00-05:00
h1,summ,hot,2013,56285,2013-06-05 04:00:00-05:00
h1,summ,hot,2013,56286,2013-06-05 05:00:00-05:00
h2,summ,hot,2013,56287,2013-06-05 06:00:00-05:00
h2,summ,hot,2013,56288,2013-06-05 07:00:00-05:00
h2,summ,hot,2013,56289,2013-06-05 08:00:00-05:00
h2,summ,hot,2013,56290,2013-06-05 09:00:00-05:00
h2,summ,hot,2013,56291,2013-06-05 10:00:00-05:00
h2,summ,hot,2013,56292,2013-06-05 11:00:00-05:00
h2,summ,hot,2013,56293,2013-06-05 12:00:00-05:00
h3,summ,hot,2013,56294,2013-06-05 13:00:00-05:00
h3,summ,hot,2013,56295,2013-06-05 14:00:00-05:00
h3,summ,hot,2013,56296,2013-06-05 15:00:00-05:00
h3,summ,hot,2013,56297,2013-06-05 16:00:00-05:00
h4,summ,hot,2013,56298,2013-06-05 17:00:00-05:00
h4,summ,hot,2013,56299,2013-06-05 18:00:00-05:00
h4,summ,hot,2013,56300,2013-06-05 19:00:00-05:00
h4,summ,hot,2013,56301,2013-06-05 20:00:00-05:00
h4,summ,hot,2013,56302,2013-06-05 21:00:00-05:00
h1,summ,hot,2013,56303,2013-06-05 22:00:00-05:00
h1,summ,hot,2013,56304,2013-06-05 23:00:00-05:00
h1,summ,hot,2013,56305,2013-06-06 00:00:00-05:00
h1,summ,hot,2013,56306,2013-06-06 01:00:00-05:00
h1,summ,hot,2013,56307,2013-06-06 02:00:00-05:00
h1,summ,hot,2013,56308,2013-06-06 03:00:00-05:00
h1,summ,hot,2013,56309,2013-06-06 04:00:00-05:00
h1,summ,hot,2013,56310,2013-06-06 05:00:00-05:00
h2,summ,hot,2013,56311,2013-06-06 06:00:00-05:00
h2,summ,hot,2013,56312,2013-06-06 07:00:00-05:00
h2,summ,hot,2013,56313,2013-06-06 08:00:00-05:00
h2,summ,hot,2013,56314,2013-06-06 09:00:00-05:00
h2,summ,hot,2013,56315,2013-06-06 10:00:00-05:00
h2,summ,hot,2013,56316,2013-06-06 11:00:00-05:00
h2,summ,hot,2013,56317,2013-06-06 12:00:00-05:00
h3,summ,hot,2013,56318,2013-06-06 13:00:00-05:00
h3,summ,hot,2013,56319,2013-06-06 14:00:00-05:00
h3,summ,hot,2013,56320,2013-06-06 15:00:00-05:00
h3,summ,hot,2013,56321,2013-06-06 16:00:00-05:00
h4,summ,hot,2013,56322,2013-06-06 17:00:00-05:00
h4,summ,hot,2013,56323,2013-06-06 18:00:00-05:00
h4,summ,hot,2013,56324,2013-06-06 19:00:00-05:00
h4,summ,hot,2013,56325,2013-06-06 20:00:00-05:00
h4,summ,hot,2013,56326,2013-06-06 21:00:00-05:00
h1,summ,hot,2013,56327,2013-06-06 22:00:00-05:00
h1,summ,hot,2013,56328,2013-06-06 23:00:00-05:00
h1,summ,hot,2013,56329,2013-06-07 00:00:00-05:00
h1,summ,hot,2013,56330,2013-06-07 01:00:00-05:00
h1,summ,hot,2013,56331,2013-06-07 02:00:00-05:00
h1,summ,hot,2013,56332,2013-06-07 03:00:00-05:00
h1,summ,hot,2013,56333,2013-06-07 04:00:00-05:00
h1,summ,hot,2013,56334,2013-06-07 05:00:00-05:00
h2,summ,hot,2013,56335,2013-06-07 06:00:00-05:00
h2,summ,hot,2013,56336,2013-06-07 07:00:00-05:00
h2,summ,hot,2013,56337,2013-06-07 08:00:00-05:00
h2,summ,hot,2013,56338,2013-06-07 09:00:00-05:00
h2,summ,hot,2013,56339,2013-06-07 10:00:00-05:00
h2,summ,hot,2013,56340,2013-06-07 11:00:00-05:00
h2,summ,hot,2013,56341,2013-06-07 12:00:00-05:00
h3,summ,hot,2013,56342,2013-06-07 13:00:00-05:00
h3,summ,hot,2013,56343,2013-06-07 14:00:00-05:00
h3,summ,hot,2013,56344,2013-06-07 15:00:00-05:00
h3,summ,hot,2013,56345,2013-06-07 16:00:00-05:00
h4,summ,hot,2013,56346,2013-06-07 17:00:00-05:00
h4,summ,hot,2013,56347,2013-06-07 18:00:00-05:00
h4,summ,hot,2013,56348,2013-06-07 19:00:00-05:00
h4,summ,hot,2013,56349,2013-06-07 20:00:00-05:00
h4,summ,hot,2013,56350,2013-06-07 21:00:00-05:00
h1,summ,hot,2013,56351,2013-06-07 22:00:00-05:00
h1,summ,hot,2013,56352,2013-06-07 23:00:00-05:00
h1,summ,hot,2013,56353,2013-06-08 00:00:00-05:00
h1,summ,hot,2013,56354,2013-06-08 01:00:00-05:00
h1,summ,hot,2013,56355,2013-06-08 02:00:00-05:00
h1,summ,hot,2013,56356,2013-06-08 03:00:00-05:00
h1,summ,hot,2013,56357,2013-06-08 04:00:00-05:00
h1,summ,hot,2013,56358,2013-06-08 05:00:00-05:00
h2,summ,hot,2013,56359,2013-06-08 06:00:00-05:00
h2,summ,hot,2013,56360,2013-06-08 07:00:00-05:00
h2,summ,hot,2013,56361,2013-06-08 08:00:00-05:00
h2,summ,hot,2013,56362,2013-06-08 09:00:00-05:00
h2,summ,hot,2013,56363,2013-06-08 10:00:00-05:00
h2,summ,hot,2013,56364,2013-06-08 11:00:00-05:00
h2,summ,hot,2013,56365,2013-06-08 12:00:00-05:00
h3,summ,hot,2013,56366,2013-06-08 13:00:00-05:00
h3,summ,hot,2013,56367,2013-06-08 14:00:00-05:00
h3,summ,hot,2013,56368,2013-06-08 15:00:00-05:00
h3,summ,hot,2013,56369,2013-06-08 16:00:00-05:00
h4,summ,hot,2013,56370,2013-06-08 17:00:00-05:00
h4,summ,hot,2013,56371,2013-06-08 18:00:00-05:00
h4,summ,hot,2013,56372,2013-06-08 19:00:00-05:00
h4,summ,hot,2013,56373,2013-06-08 20:00:00-05:00
h4,summ,hot,2013,56374,2013-06-08 21:00:00-05:00
h1,summ,hot,2013,56375,2013-06-08 22:00:00-05:00
h1,summ,hot,2013,56376,2013-06-08 23:00:00-05:00
h1,summ,hot,2013,56377,2013-06-09 00:00:00-05:00
h1,summ,hot,2013,56378,2013-06-09 01:00:00-05:00
h1,summ,hot,2013,56379,2013-06-09 02:00:00-05:00
h1,summ,hot,2013,56380,2013-06-09 03:00:00-05:00
h1,summ,hot,2013,56381,2013-06-09 04:00:00-05:00
h1,summ,hot,2013,56382,2013-06-09 05:00:00-05:00
h2,summ,hot,2013,56383,2013-06-09 06:00:00-05:00
h2,summ,hot,2013,56384,2013-06-09 07:00:00-05:00
h2,summ,hot,2013,56385,2013-06-09 08:00:00-05:00
h2,summ,hot,2013,56386,2013-06-09 09:00:00-05:00
h2,summ,hot,2013,56387,2013-06-09 10:00:00-05:00
h2,summ,hot,2013,56388,2013-06-09 11:00:00-05:00
h2,summ,hot,2013,56389,2013-06-09 12:00:00-05:00
h3,summ,hot,2013,56390,2013-06-09 13:00:00-05:00
h3,summ,hot,2013,56391,2013-06-09 14:00:00-05:00
h3,summ,hot,2013,56392,2013-06-09 15:00:00-05:00
h3,summ,hot,2013,56393,2013-06-09 16:00:00-05:00
h4,summ,hot,2013,56394,2013-06-09 17:00:00-05:00
h4,summ,hot,2013,56395,2013-06-09 18:00:00-05:00
h4,summ,hot,2013,56396,2013-06-09 19:00:00-05:00
h4,summ,hot,2013,56397,2013-06-09 20:00:00-05:00
h4,summ,hot,2013,56398,2013-06-09 21:00:00-05:00
h1,summ,hot,2013,56399,2013-06-09 22:00:00-05:00
h1,summ,hot,2013,56400,2013-06-09 23:00:00-05:00
h1,summ,hot,2013,56401,2013-06-10 00:00:00-05:00
h1,summ,hot,2013,56402,2013-06-10 01:00:00-05:00
h1,summ,hot,2013,56403,2013-06-10 02:00:00-05:00
h1,summ,hot,2013,56404,2013-06-10 03:00:00-05:00
h1,summ,hot,2013,56405,2013-06-10 04:00:00-05:00
h1,summ,hot,2013,56406,2013-06-10 05:00:00-05:00
h2,summ,hot,2013,56407,2013-06-10 06:00:00-05:00
h2,summ,hot,2013,56408,2013-06-10 07:00:00-05:00
h2,summ,hot,2013,56409,2013-06-10 08:00:00-05:00
h2,summ,hot,2013,56410,2013-06-10 09:00:00-05:00
h2,summ,hot,2013,56411,2013-06-10 10:00:00-05:00
h2,summ,hot,2013,56412,2013-06-10 11:00:00-05:00
h2,summ,hot,2013,56413,2013-06-10 12:00:00-05:00
h3,summ,hot,2013,56414,2013-06-10 13:00:00-05:00
h3,summ,hot,2013,56415,2013-06-10 14:00:00-05:00
h3,summ,hot,2013,56416,2013-06-10 15:00:00-05:00
h3,summ,hot,2013,56417,2013-06-10 16:00:00-05:00
h4,summ,hot,2013,56418,2013-06-10 17:00:00-05:00
h4,summ,hot,2013,56419,2013-06-10 18:00:00-05:00
h4,summ,hot,2013,56420,2013-06-10 19:00:00-05:00
h4,summ,hot,2013,56421,2013-06-10 20:00:00-05:00
h4,summ,hot,2013,56422,2013-06-10 21:00:00-05:00
h1,summ,hot,2013,56423,2013-06-10 22:00:00-05:00
h1,summ,hot,2013,56424,2013-06-10 23:00:00-05:00
h1,summ,hot,2013,56425,2013-06-11 00:00:00-05:00
h1,summ,hot,2013,56426,2013-06-11 01:00:00-05:00
h1,summ,hot,2013,56427,2013-06-11 02:00:00-05:00
h1,summ,hot,2013,56428,2013-06-11 03:00:00-05:00
h1,summ,hot,2013,56429,2013-06-11 04:00:00-05:00
h1,summ,hot,2013,56430,2013-06-11 05:00:00-05:00
h2,summ,hot,2013,56431,2013-06-11 06:00:00-05:00
h2,summ,hot,2013,56432,2013-06-11 07:00:00-05:00
h2,summ,hot,2013,56433,2013-06-11 08:00:00-05:00
h2,summ,hot,2013,56434,2013-06-11 09:00:00-05:00
h2,summ,hot,2013,56435,2013-06-11 10:00:00-05:00
h2,summ,hot,2013,56436,2013-06-11 11:00:00-05:00
h2,summ,hot,2013,56437,2013-06-11 12:00:00-05:00
