region,class,bin,capacity,supply_curve_cost_per_mw,dist_to_coast,sc_point_gid
s313,14,106,292.7342,1216964.8594,75593.0625,120373
s313,14,107,376.4989,1231498.6997,79803.0078,120852
s313,14,108,253.0052,1244635.8715,79838.4141,119895
s313,14,109,189.9749,1249789.2012,86758.2344,114633
s313,14,110,297.5827,1254449.691,84989.1562,120374
s313,14,111,34.5383,1265258.454,90223.8906,120375
s313,14,112,291.7075,1266964.6799,84213.0469,119417
s313,14,113,315.0658,1273604.7813,89221.3516,119896
s313,14,114,52.877,1290396.8355,96367.3125,119897
s313,14,115,375.4722,1291712.4629,94086.6328,119418
s313,14,116,201.155,1300955.4905,92749.3594,118939
s313,14,117,194.0819,1301962.7843,94232.3281,114155
s313,14,118,28.2638,1306372.0996,94314.0781,114634
s313,14,119,150.9019,1312633.7742,100858.5234,119419
s313,14,120,307.5649,1314929.5664,99651.2031,118940
s313,14,121,269.9464,1316885.309,96780.2422,118461
s313,14,122,79.3725,1324216.3365,97187.2734,117026
s313,14,123,148.1639,1330709.5539,98198.8438,116548
s313,14,124,371.8501,1334279.3348,100875.9609,114156
s313,14,125,338.8234,1335288.0646,101102.6328,117983
s313,14,126,83.7647,1336021.3463,101574.0156,113677
s313,14,127,349.7182,1339302.6786,104467.9609,118462
s313,14,128,217.0409,1341704.5352,100318.1563,116070
s313,14,129,276.0498,1342941.7587,107245.2969,118941
s313,14,130,392.9837,1344060.9135,102841.0625,117505
s313,14,131,397.1192,1349556.1118,103480.6563,117027
s313,14,132,285.8608,1353334.8933,103493.2031,115592
s313,14,133,397.1192,1357422.0295,107396.3047,113678
s313,14,134,397.1192,1360951.7918,105243.6484,116549
s313,14,135,397.1192,1363893.4333,109531.2578,117984
s313,14,136,26.8663,1366222.8016,108469.4063,114635
s313,14,137,354.6807,1368566.7101,107612.3906,115114
s313,14,138,248.6416,1372088.4708,110603.9219,114157
s313,14,139,397.1192,1373980.1095,108026.7422,116071
s313,14,140,305.4544,1375281.7747,113688.4531,118463
s313,14,141,396.6629,1382435.6335,112366.0156,114636
s313,14,142,366.859,1383318.8689,114479.4063,113200
s313,14,143,397.1192,1384627.1399,113254.6641,117506
s313,14,144,397.1192,1387295.2562,111753.7344,115593
s313,14,145,397.1192,1390750.5628,115768.0,113679
s313,14,146,397.1192,1393123.2052,114031.2109,117028
s313,14,147,397.1192,1399679.8428,116328.7266,115115
s313,14,148,397.1192,1401251.6852,115633.4766,116550
s313,14,149,397.1192,1401749.6028,118026.0234,114158
s313,14,150,361.7823,1403447.8892,118771.625,117985
s313,14,151,397.1192,1411192.8028,118172.1328,116072
s313,14,152,397.1192,1415676.2162,122341.1328,113201
s313,14,153,397.1192,1415968.7495,121553.6719,114637
s313,14,154,397.1192,1422900.6428,121588.5391,115594
s313,14,155,397.1192,1423743.7895,124248.9063,113680
s313,14,156,397.1192,1425601.5399,123343.6172,117507
s313,14,157,32.3137,1431379.053,125365.4531,117986
s313,14,158,397.1192,1431615.2028,126924.3203,114159
s313,14,159,397.1192,1433300.7399,124593.5859,117029
s313,14,160,397.1192,1433436.9095,125810.4375,115116
s313,14,161,397.1192,1439560.3252,126061.6797,116551
s313,14,162,397.1192,1440659.3628,129340.4141,112723
s313,14,163,397.1192,1447112.4295,130651.1094,113202
s313,14,164,397.1192,1447188.4318,128394.2969,116073
s313,14,165,397.1192,1447414.7762,130749.2422,114638
s313,14,166,397.1192,1451245.8162,132810.0156,113681
s313,14,167,397.1192,1454824.4295,131545.5,115595
s313,14,168,262.5881,1461497.9732,133472.0313,117508
s313,14,169,397.1192,1462654.8295,136053.4375,114160
s313,14,170,397.1192,1463240.4828,135458.125,115117
s313,14,171,397.1192,1468226.6162,137301.4531,112724
s313,14,172,397.1192,1470194.9266,135164.9844,117030
s313,14,173,397.1192,1471931.9495,139118.2188,113203
s313,14,174,397.1192,1473579.8985,136519.4375,116552
s313,14,175,397.1192,1475224.7495,140064.0938,114639
s313,14,176,397.1192,1478766.6695,141581.75,113682
s313,14,177,397.1192,1478869.0185,138676.2813,116074
s313,14,178,118.36,1483221.2755,142265.2188,112246
s313,14,179,397.1192,1485108.4828,141598.8281,115596
s313,14,180,397.1192,1489402.9895,145251.0469,114161
s313,14,181,397.1192,1491447.8962,145545.6406,112725
s313,14,182,397.1192,1494025.6028,145240.8906,115118
s313,14,183,134.4456,1495270.4198,142969.7031,117509
s313,14,184,397.1192,1496966.5628,147634.8438,113204
s313,14,185,397.1192,1502458.2866,145720.9063,117031
s313,14,186,397.1192,1505004.1095,150582.9688,113683
s313,14,187,397.1192,1505107.5228,149549.2656,114640
s313,14,188,397.1192,1505365.2199,147000.4688,116553
s313,14,189,189.6327,1507256.4825,150731.0625,112247
s313,14,190,397.1192,1509698.9385,149005.6719,116075
s313,14,191,397.1192,1514530.6162,153990.75,112726
s313,14,192,397.1192,1515584.6428,151729.4063,115597
s313,14,193,397.1192,1518053.1228,154460.375,114162
s313,14,194,397.1192,1521432.9628,156305.9688,113205
s313,14,195,397.1192,1524681.1228,155133.8125,115119
s313,14,196,80.1996,1528502.5701,153786.8281,117510
s313,14,197,260.8198,1529844.2825,159521.3438,112248
s313,14,198,397.1192,1532895.4695,159754.8594,113684
s313,14,199,309.162,1532981.304,155892.6875,117032
s313,14,200,397.1192,1536098.8295,159175.25,114641
s313,14,201,397.1192,1536530.5533,157500.125,116554
s313,14,202,397.1192,1538459.7895,162484.625,112727
s313,14,203,397.1192,1541452.7518,159373.2813,116076
s313,14,204,397.1192,1548221.1228,165190.375,113206
s313,14,205,397.1192,1548683.3095,163802.8438,114163
s313,14,206,397.1192,1548976.4828,161922.7188,115598
s313,14,207,22.9875,1550700.6642,160936.3594,117511
s313,14,208,332.0925,1554595.4106,168502.4844,112249
s313,14,209,397.1192,1557251.4162,165117.0781,115120
s313,14,210,397.1192,1562250.6162,168949.625,113685
s313,14,211,397.1192,1563783.2028,171079.6094,112728
s313,14,212,355.023,1564156.5223,166337.75,117033
s313,14,213,397.1192,1566963.0962,168919.8125,114642
s313,14,214,331.1228,1569422.2478,167719.2969,116555
s313,14,215,31.6292,1573245.0634,159227.25,117038
s313,14,216,197.4473,1573321.5771,175778.9219,111292
s313,14,217,397.1192,1575387.3533,169772.0938,116077
s313,14,218,397.1192,1575936.5362,174265.2188,113207
s313,14,219,397.1192,1577984.7495,173290.3438,114164
s313,14,220,109.1194,1579791.8915,162054.8438,117037
s313,14,221,391.0729,1580000.933,177348.625,112250
s313,14,222,397.1192,1581485.1785,172167.5938,115599
s313,14,223,187.0373,1582631.8772,165816.6094,117036
s313,14,224,278.5025,1587031.8613,160517.9844,116089
s313,14,225,350.0889,1587116.3008,172116.5938,117034
s313,14,226,255.2013,1587169.8867,170273.7969,117035
s313,14,227,169.155,1587233.8656,165116.7813,116560
s313,14,228,397.1192,1588596.2695,175175.2656,115121
s313,14,229,397.1192,1589826.0828,179864.7031,112729
s313,14,230,397.1192,1589948.6962,178180.0469,113686
s313,14,231,213.8751,1589992.6455,160962.4375,116090
s313,14,232,123.893,1590135.2809,162326.8906,116091
s313,14,233,397.1192,1593944.0466,168009.5625,116559
s313,14,234,61.6042,1594962.3992,163843.6875,116092
s313,14,235,126.2031,1595338.6215,184243.8906,111293
s313,14,236,397.1192,1596926.8828,178764.1719,114643
s313,14,237,397.1192,1600820.5266,172605.7969,116558
s313,14,238,397.1192,1602764.5895,183456.9063,113208
s313,14,239,337.6825,1603830.5037,178166.1875,116556
s313,14,240,397.1192,1604527.3095,185890.4531,112251
s313,14,241,397.1192,1606639.1495,182900.125,114165
s313,14,242,397.1192,1607365.9666,177711.0469,116557
s313,14,243,353.6825,1607894.2229,179913.5781,116078
s313,14,244,397.1192,1608519.065,169419.625,115613
s313,14,245,397.1192,1608835.0117,169190.9844,115612
s313,14,246,397.1192,1609680.825,169628.2188,115611
s313,14,247,238.0034,1611520.8859,174986.0313,116082
s313,14,248,194.2245,1613298.6963,171791.5625,115610
s313,14,249,397.1192,1613608.5385,182455.3906,115600
s313,14,250,397.1192,1614115.3688,170311.4688,115614
s313,14,251,397.1192,1615418.1895,188832.875,112730
s313,14,252,78.8877,1615829.4937,190370.3281,111773
s313,14,253,54.7878,1616293.0828,192289.9844,111294
s313,14,254,397.1192,1616954.9799,177757.1719,116081
s313,14,255,397.1192,1617503.5228,187543.7031,113687
s313,14,256,397.1192,1619453.3895,185296.1406,115122
s313,14,257,397.1192,1623928.1533,182111.9219,116080
s313,14,258,372.9053,1626131.4949,172149.1563,115615
s313,14,259,397.1192,1626578.0295,188692.6406,114644
s313,14,260,314.9802,1627634.6165,185716.7813,116079
s313,14,261,397.1192,1628408.1628,194590.1563,112252
s313,14,262,397.1192,1629240.3762,192651.0625,113209
s313,14,263,397.1192,1633261.7317,179808.8594,115134
s313,14,264,395.8928,1634352.7055,181267.5469,115132
s313,14,265,379.7217,1634493.7565,184037.7344,115604
s313,14,266,397.1192,1634666.8517,180024.0,115135
s313,14,267,397.1192,1635003.6295,192615.5469,114166
s313,14,268,397.1192,1636074.8517,180220.3438,115133
s313,14,269,56.4135,1638359.7003,184628.0313,115605
s313,14,270,229.9892,1639392.1637,184602.25,115131
s313,14,271,153.0409,1639515.1324,199161.7656,111774
s313,14,272,396.834,1639826.3034,187576.3906,115603
s313,14,273,397.1192,1641159.9495,197960.6563,112731
s313,14,274,397.1192,1642167.4383,180863.5625,115136
s313,14,275,376.67,1642324.995,192185.9844,115601
s313,14,276,397.1192,1644688.1095,197032.8594,113688
s313,14,277,299.8358,1645464.3695,191441.0,115602
s313,14,278,299.9214,1647058.0641,175270.2656,115616
s313,14,279,397.1192,1648868.8562,195469.875,115123
s313,14,280,66.3672,1649176.1648,188346.7969,115130
s313,14,281,397.1192,1653182.2962,203465.7969,112253
s313,14,282,397.1192,1654011.1021,182318.9219,115137
s313,14,283,354.7948,1654787.4191,191280.1563,115127
s313,14,284,397.1192,1655109.7628,198692.6563,114645
s313,14,285,397.1192,1655149.7628,201906.1875,113210
s313,14,286,138.0391,1655474.0107,191534.2031,115128
s313,14,287,37.6185,1656075.4882,190912.0781,115129
s313,14,288,397.1192,1657727.1399,193838.5938,115126
s313,14,289,397.1192,1660137.2733,190426.9688,114656
s313,14,290,397.1192,1660203.0866,191792.3125,114654
s313,14,291,397.1192,1660875.0333,190815.5625,114655
s313,14,292,306.6808,1661784.8514,197179.6563,115125
s313,14,293,397.1192,1662362.585,190630.125,114657
s313,14,294,397.1192,1662638.8295,202421.8281,114167
s313,14,295,397.1192,1663667.4599,193315.9688,114653
s313,14,296,227.2227,1663679.1175,208307.0313,111775
s313,14,297,397.1192,1666035.7895,207158.5313,112732
s313,14,298,397.1192,1666884.3133,194800.1719,114652
s313,14,299,385.1406,1667050.0855,201178.2344,115124
s313,14,300,397.1192,1670346.905,191423.1875,114658
s313,14,301,397.1192,1670819.9399,196534.9688,114651
s313,14,302,397.1192,1671378.6695,206630.0938,113689
s313,14,303,397.1192,1674080.7021,184375.3281,115138
s313,14,304,397.1192,1674127.0866,198528.9219,114650
s313,14,305,397.1192,1676921.2828,212498.5625,112254
s313,14,306,397.1192,1677122.3933,200976.7813,114649
s313,14,307,222.4027,1679165.6118,178838.2813,115617
s313,14,308,341.4758,1679490.5706,203470.2813,114648
s313,14,309,397.1192,1680787.5762,211285.9375,113211
s313,14,310,397.1192,1681085.1762,207893.9531,114646
s313,14,311,397.1192,1681898.5317,192798.8438,114659
s313,14,312,357.2476,1685150.096,207846.0,114647
s313,14,313,301.3474,1687432.0483,217635.0781,111776
s313,14,314,397.1192,1688154.9799,202338.9844,114176
s313,14,315,397.1192,1688797.8066,201413.3906,114177
s313,14,316,397.1192,1689680.8028,212302.7969,114168
s313,14,317,397.1192,1689930.0733,201045.2656,114178
s313,14,318,397.1192,1690262.1895,216357.1406,112733
s313,14,319,397.1192,1690369.6466,203807.5469,114175
s313,14,320,397.1192,1691733.4866,205313.5781,114174
s313,14,321,397.1192,1692002.5533,201237.7344,114179
s313,14,322,397.1192,1695746.0295,206992.1094,114173
s313,14,323,397.1192,1696871.0428,216322.5,113690
s313,14,324,397.1192,1699322.7228,208930.2656,114172
s313,14,325,397.1192,1700061.6562,221662.3594,112255
s313,14,326,397.1192,1700704.6866,201989.1406,114180
s313,14,327,397.1192,1700943.8962,211262.5,114171
s313,14,328,308.8483,1702464.316,214181.4844,114170
s313,14,329,397.1192,1704593.2828,220776.3594,113212
s313,14,330,397.1192,1704658.7762,217125.25,114169
s313,14,331,397.1192,1704775.9717,194744.75,114660
s313,14,332,373.9035,1710229.7626,227069.0,111777
s313,14,333,397.1192,1712574.2428,225636.7188,112734
s313,14,334,397.1192,1713169.4962,212892.9688,113698
s313,14,335,397.1192,1715088.6333,212013.4375,113699
s313,14,336,397.1192,1715559.7895,214295.7188,113697
s313,14,337,397.1192,1715911.3317,203293.3125,114181
s313,14,338,397.1192,1717149.4866,211663.75,113700
s313,14,339,397.1192,1719389.9228,215836.4219,113696
s313,14,340,397.1192,1719537.8695,224929.8594,113691
s313,14,341,397.1192,1721500.3762,230859.9375,112256
s313,14,342,397.1192,1722864.8562,217454.5781,113695
s313,14,343,334.0034,1723256.4624,221167.9531,113693
s313,14,344,371.9071,1723513.3533,224578.25,113692
s313,14,345,397.1192,1723771.2999,211846.5625,113701
s313,14,346,397.1192,1724309.8695,219349.8594,113694
s313,14,347,397.1192,1728185.6562,230340.7656,113213
s313,14,348,397.1192,1731048.1095,236180.5938,111778
s313,14,349,81.8253,1733333.9307,240785.3281,110821
s313,14,350,397.1192,1733810.9799,212560.4688,113702
s313,14,351,397.1192,1734078.8295,235029.1406,112735
s313,14,352,52.6203,1739520.17,240403.6719,111300
s313,14,353,397.1192,1740869.9228,224790.1406,113219
s313,14,354,397.1192,1740905.3895,234386.6406,113214
s313,14,355,397.1192,1741363.2028,223453.1719,113220
s313,14,356,397.1192,1741512.6962,240068.9688,112257
s313,14,357,397.1192,1742018.9895,222615.375,113221
s313,14,358,307.9357,1742402.4233,231993.7813,113215
s313,14,359,397.1192,1744480.7495,226358.3438,113218
s313,14,360,397.1192,1744834.6695,229783.25,113216
s313,14,361,397.1192,1746213.0162,227923.3906,113217
s313,14,362,388.3064,1746260.9666,205017.3281,114182
s313,14,363,397.1192,1746583.5228,222282.3906,113222
s313,14,364,397.1192,1749422.4028,236873.7656,112740
s313,14,365,397.1192,1750638.4562,245366.1094,111779
s313,14,366,397.1192,1753021.0162,243002.5469,112736
s313,14,367,397.1192,1755140.1533,213800.1719,113703
s313,14,368,397.1192,1755572.9628,235295.75,112741
s313,14,369,397.1192,1755700.8466,222456.4688,113223
s313,14,370,371.7075,1757155.8804,242584.4219,112737
s313,14,371,128.6844,1757929.7323,249367.9375,111301
s313,14,372,333.2333,1759265.2867,239849.9219,112738
s313,14,373,397.1192,1760156.3228,249302.0469,112258
s313,14,374,397.1192,1760265.9762,238400.4063,112739
s313,14,375,397.1192,1762165.1666,223136.4375,113224
s313,14,376,397.1192,1766720.6428,234018.8281,112742
s313,14,377,397.1192,1767365.1228,254561.5938,111780
s313,14,378,397.1192,1768954.8295,252635.5156,112259
s313,14,379,397.1192,1770576.1095,233218.9531,112743
s313,14,380,307.7645,1770949.4085,250745.875,112260
s313,14,381,205.7753,1771477.3119,258890.0156,111302
s313,14,382,257.9963,1772573.8663,214959.7969,113704
s313,14,383,397.1192,1773144.2162,248887.0156,112261
s313,14,384,397.1192,1773366.0828,232901.125,112744
s313,14,385,397.1192,1775537.1228,247383.4375,112262
s313,14,386,397.1192,1777122.3495,261890.3906,111781
s313,14,387,397.1192,1777426.1266,224317.6875,113225
s313,14,388,397.1192,1777464.4295,233067.2813,112745
s313,14,389,327.6433,1779285.7662,262776.0938,110345
s313,14,390,397.1192,1782202.9895,233716.375,112746
s313,14,391,377.8109,1783307.2519,261359.9375,111782
s313,14,392,397.1192,1783715.6295,245811.1875,112263
s313,14,393,327.13,1784115.301,259062.8438,111783
s313,14,394,397.1192,1786286.8295,243823.9688,112265
s313,14,395,397.1192,1786360.8028,244589.1563,112264
s313,14,396,282.8091,1786541.3116,268320.1875,111303
s313,14,397,397.1192,1787294.4562,257888.0469,111784
s313,14,398,250.5525,1787341.2507,272016.3125,110346
s313,14,399,397.1192,1790360.0028,243520.0,112266
s313,14,400,397.1192,1791176.1628,243678.9063,112267
s313,14,401,359.9,1793955.9918,271082.75,111304
s313,14,402,397.1192,1793964.6962,256335.2344,111785
s313,14,403,397.1192,1794778.2962,254138.9375,111788
s313,14,404,308.2494,1795184.4984,269968.5,111305
s313,14,405,397.1192,1796796.6428,255163.625,111786
s313,14,406,397.1192,1797026.7762,254291.2344,111789
s313,14,407,397.1192,1797659.8962,254430.25,111787
s313,14,408,173.5471,1800180.6051,281300.5,110347
s313,14,409,396.6629,1800510.1401,268381.5938,111306
s313,14,410,29.3476,1802738.0914,275663.375,110827
s313,14,411,397.1192,1803608.0562,264757.9688,111310
s313,14,412,397.1192,1804048.5362,244299.7969,112268
s313,14,413,397.1192,1807711.0428,266866.9063,111307
s313,14,414,109.4616,1808825.9029,275110.875,110828
s313,14,415,397.1192,1809633.0695,265037.625,111309
s313,14,416,96.4563,1813523.7643,290496.375,110348
s313,14,417,397.1192,1813905.7628,265741.7188,111308
s313,14,418,397.1192,1815110.1895,264904.1563,111311
s313,14,419,355.5649,1818693.7836,275102.25,110831
s313,14,420,196.2209,1819002.7931,274731.1875,110829
s313,14,421,397.1192,1820822.0828,275377.0938,110832
s313,14,422,21.7896,1823589.4526,296009.375,110349
s313,14,423,275.622,1825194.7623,274708.5938,110830
s313,14,424,394.752,1830247.3286,300948.3438,109871
s313,14,425,338.4526,1835319.1577,300663.625,109872
s313,14,426,179.3938,1835654.01,300387.4375,109874
s313,14,427,393.2404,1838729.0809,308033.5938,109396
s313,14,428,99.9358,1838959.9833,300793.7813,109875
s313,14,429,193.9963,1839469.9759,300389.4688,109873
s313,14,430,397.1192,1840869.9762,275517.625,110833
s313,14,431,397.1192,1840968.2695,307475.8125,109397
s313,14,432,397.1192,1842304.1095,254886.2813,111790
s313,14,433,103.8431,1842314.9881,285287.5313,110354
s313,14,434,174.3742,1856205.3978,297572.1875,109876
s313,14,435,395.4936,1856611.6355,307214.0313,109398
s313,14,436,396.7199,1864310.293,286126.1875,110355
s313,14,437,77.975,1873620.2156,304906.0313,109399
s313,14,438,271.0872,1874389.3339,296128.7188,109877
s313,14,439,388.4775,1880149.7881,265383.9375,111312
s313,14,440,252.663,1885180.5378,275344.5938,110834
s313,14,441,83.0516,1890449.1873,284593.75,110356
s314,3,1,223.401,866377.0844,52594.7812,66854
s314,3,2,397.1192,946209.3683,62352.6719,67333
s314,3,3,397.1192,1205511.2594,63666.3203,67811
s314,3,4,397.1192,1210743.606,64871.5,68289
s314,4,1,144.5418,780437.6609,39860.0234,68764
s314,4,2,53.9322,804479.9111,42789.1484,69242
s314,4,3,395.0943,806427.2562,43690.7891,70198
s314,4,4,34.2246,808559.2708,43241.1914,69720
s314,4,5,397.1192,829550.4686,47046.3438,68765
s314,4,6,396.4347,844429.7957,48985.8828,69243
s314,4,7,374.4454,853220.1592,50382.2891,69721
s314,4,8,378.8661,863277.9094,52010.4805,67332
s314,4,9,397.1192,870876.1219,53257.9375,70199
s314,4,10,397.1192,896364.8419,57197.6953,68766
s314,4,11,397.1192,910871.8019,59484.0508,69244
s314,4,12,396.4347,917919.9023,60563.457,69722
s314,4,13,394.3527,931185.7459,63116.8477,70200
s314,4,14,397.1192,968687.8286,67363.625,68767
s314,4,15,397.1192,982929.2686,69935.2188,69245
s314,4,16,397.1192,985398.2553,73085.1562,70201
s314,4,17,397.1192,985977.9619,71037.2109,69723
s314,4,18,397.1192,1044605.5619,83064.2266,70202
s314,4,19,397.1192,1060256.3527,44077.9453,68287
s314,4,20,397.1192,1123054.4327,53160.4375,67810
s314,4,21,261.5328,1130124.5882,35617.5195,68286
s314,4,22,397.1192,1131001.3127,54432.6172,68288
s314,4,23,252.1781,1205308.6195,43964.1406,67809
s314,4,24,36.7344,3469066.783,35458.3555,67808
s314,4,25,28.0927,4384350.6997,45939.4336,67331
s314,5,1,247.0444,748651.6377,35963.6719,70197
s314,12,1,397.1192,1033585.8483,74173.0312,67812
s314,12,2,396.2351,1052024.5333,77543.9375,68768
s314,12,3,397.1192,1063269.6686,81554.0,69724
s314,12,4,397.1192,1064786.0419,80340.8828,69246
s314,12,5,161.9108,1103310.6423,86331.5078,68769
s314,12,6,303.4294,1114027.9161,89716.1328,69247
s314,12,7,292.9909,1114691.4443,90770.9844,69725
s314,12,8,378.039,1121838.139,92729.1094,70203
s314,12,9,170.8377,1178122.9573,98372.3984,68770
s314,12,10,47.5722,1196914.8749,101963.8594,70204
s314,12,11,397.1192,1291999.8194,75361.0234,68290
s314,12,12,397.1192,1351279.3394,85882.6328,68291
s314,12,13,112.4563,1464610.5129,111714.0703,70205
s315,3,1,56.6702,736574.1778,34324.8242,63508
s315,3,2,170.8662,738886.5146,34464.1875,63986
s315,3,3,217.0979,743380.1319,35033.3984,64464
s315,3,4,188.2352,761019.0446,37334.2266,64942
s315,3,5,205.7753,793839.4407,41760.9531,63509
s315,3,6,397.1192,795365.2983,42047.9062,63987
s315,3,7,56.8413,795936.7378,41868.2656,65420
s315,3,8,397.1192,802601.1016,42983.1602,64465
s315,3,9,397.1192,840252.0616,45790.4844,64943
s315,3,10,47.2299,850511.5345,49883.2852,66376
s315,3,11,368.3421,863720.5005,51719.3398,63510
s315,3,12,234.0676,866956.7254,52225.1367,63032
s315,3,13,397.1192,887412.365,52652.1719,63988
s315,3,14,389.818,897130.7042,54462.1445,66377
s315,3,15,397.1192,927824.3016,59552.6602,66855
s315,4,1,62.0321,696718.3912,29314.8574,63030
s315,12,1,397.1192,861601.635,48115.5703,65421
s315,12,2,379.465,876272.5898,50608.5977,65899
s315,12,3,397.1192,900032.9416,53422.832,64466
s315,12,4,397.1192,928052.7283,55969.2148,64944
s315,12,5,397.1192,945345.3287,60757.4023,63033
s315,12,6,397.1192,947766.3016,58540.9258,65422
s315,12,7,397.1192,951815.4583,61812.5078,63511
s315,12,8,397.1192,960705.6883,60641.4375,65900
s315,12,9,397.1192,973090.5783,63240.6484,63989
s315,12,10,397.1192,980010.915,64036.832,66378
s315,12,11,397.1192,980091.635,63921.9727,64467
s315,12,12,397.1192,992829.235,66132.2578,64945
s315,12,13,396.4062,1005232.1464,68661.7344,66856
s315,12,14,397.1192,1008101.6083,68943.2422,65423
s315,12,15,397.1192,1019479.635,70962.2578,65901
s315,12,16,397.1192,1025098.3383,72310.8594,63512
s315,12,17,397.1192,1026196.4083,72743.5781,67334
s315,12,18,377.0693,1034446.6443,73662.8828,66379
s315,12,19,397.1192,1035499.1917,73797.7969,63990
s315,12,20,397.1192,1039524.515,74455.4219,64468
s315,12,21,397.1192,1049753.5283,76362.9688,64946
s315,12,22,344.5845,1053598.5854,77596.8047,66857
s315,12,23,397.1192,1065025.0483,79258.3438,65424
s315,12,24,397.1192,1076764.7283,81359.0938,65902
s315,12,25,397.1192,1080672.4883,82700.0625,67335
s315,12,26,397.1192,1083981.7783,82839.1172,63513
s315,12,27,331.1799,1091299.206,84106.1953,66380
s315,12,28,397.1192,1092325.3683,84680.7578,67813
s315,12,29,397.1192,1093715.965,84327.125,63991
s315,12,30,385.3403,1098090.9101,84851.25,64469
s315,12,31,347.4365,1105140.7774,86045.0078,64947
s315,12,32,52.0784,1107889.5354,87001.6797,66858
s315,12,33,397.1192,1126286.835,89485.0,65425
s315,12,34,54.6167,1142508.3361,91815.875,64470
s315,12,35,318.2886,1143659.8172,94067.7656,63514
s315,12,36,355.736,1144267.4786,92226.3516,67336
s315,12,37,262.2459,1151928.6776,94922.2031,63992
s315,12,38,397.1192,1158889.6616,91791.7031,65903
s315,12,39,397.1192,1162827.3683,95188.9141,67814
s315,12,40,397.1192,1168998.7016,96425.8281,68292
s315,12,41,144.8841,1180556.8155,100830.4922,63515
s315,12,42,393.9249,1199991.8551,94142.0,66381
s315,12,43,142.9161,1202016.3681,94767.7422,64948
s315,12,44,124.1211,1218415.5685,101895.9844,63993
s315,12,45,22.2175,1274902.4491,102701.1484,64471
s315,12,46,303.9143,1327198.6992,99801.6875,65426
s315,12,47,114.852,1357053.6428,101633.8281,67337
s315,12,48,67.9928,1359986.7745,98701.8516,66859
s315,12,49,397.1192,1379723.8216,102228.2813,65904
s315,12,50,397.1192,1405018.0616,104395.9531,66382
s315,12,51,395.4936,1406990.7609,105579.5,67815
s315,12,52,140.8627,1417492.7066,107350.5234,68771
s315,12,53,397.1192,1420725.2083,106983.25,68293
s315,12,54,178.3386,1470299.7083,107518.25,66860
s315,12,55,397.1192,1475421.2083,112632.2813,65905
s315,12,56,397.1192,1477967.9816,114712.6016,66383
s315,12,57,282.2102,1479385.2872,109594.0156,65427
s315,12,58,215.3297,1523572.3286,117181.4922,66861
s318,3,1,383.1157,771971.4802,38617.707,62553
s318,3,2,397.1192,775634.4648,39209.4492,62075
s318,3,3,397.1192,790826.0288,41252.4219,61597
s318,3,4,374.7021,848347.0774,49491.9336,62554
s318,3,5,397.1192,849801.5848,49747.5703,62076
s318,3,6,251.8929,928886.6019,59230.043,62077
s318,4,1,296.7556,605482.2033,19153.5977,62073
s318,4,2,189.2905,609735.4457,19685.416,62551
s318,4,3,68.0214,619564.3149,20872.3477,60638
s318,4,4,170.8377,667771.2687,26137.248,61117
s318,4,5,380.2921,686499.1804,28203.3535,62552
s318,4,6,176.827,689417.0907,28457.4941,62074
s318,4,7,173.1479,732115.5339,33881.6758,61596
s318,4,8,391.1014,734426.9738,34121.3984,61118
s318,12,1,397.1192,940102.5948,59918.293,62555
s318,12,2,397.1192,1015666.6748,70522.6641,62556
s318,12,3,397.1192,1017876.5821,71329.8203,63034
s318,12,4,377.1549,1071184.5146,80870.1406,62557
s318,12,5,397.1192,1076970.5821,81902.6094,63035
s318,12,6,318.3456,1137326.682,93404.8516,63036
s318,12,7,118.0463,1167383.703,99473.8906,63037
s318,12,8,59.2941,1553688.6487,128577.3594,63517
s32,14,1,119.3582,945154.6515,43259.0195,90887
s32,14,2,183.786,960082.5029,43663.75,90409
s32,14,3,75.5222,962953.6319,33444.5,88498
s32,14,4,219.8359,982738.6298,35078.0781,88976
s32,14,5,272.6273,1008307.3939,35727.4258,89454
s32,14,6,63.2299,1013184.2043,35102.2695,89932
s32,14,7,18.8235,1029387.0535,33057.2539,91366
s32,14,8,397.1192,1029878.7135,42764.1055,88975
s32,14,9,51.508,1039886.9567,37676.6289,91365
s32,14,10,252.663,1071681.947,43402.5742,89931
s32,14,11,397.1192,1080779.5669,44285.7383,89453
s320,5,1,26.6381,724737.3602,32713.875,45771
s320,5,2,172.0356,730961.0254,33874.5234,45770
s320,5,3,77.7468,733093.0995,33766.3516,46248
s330,2,1,390.2173,928986.5894,62788.2383,54911
s330,2,2,272.1139,933728.4379,63472.2617,54433
s330,2,3,397.1192,937180.3855,64230.1484,55389
s330,2,4,231.6149,937443.2276,64034.2266,57300
s330,2,5,281.5257,940687.7942,64500.0117,53955
s330,2,6,353.654,944286.563,61875.9805,56822
s330,2,7,397.1192,956205.7722,66367.6172,55867
s330,2,8,316.777,976599.0155,67664.0703,57778
s330,2,9,397.1192,989132.3589,73401.5312,54434
s330,2,10,397.1192,991100.1189,73373.5234,54912
s330,2,11,381.3189,997910.5993,74459.3516,55390
s330,2,12,390.6736,1002380.7315,74087.0156,53956
s330,2,13,352.7984,1052936.522,83540.7969,54435
s330,3,1,298.7806,678496.0351,27258.5527,56341
s330,3,2,392.0996,707072.9003,30600.9668,56819
s330,3,3,79.1158,734036.2247,34018.5859,55386
s330,3,4,56.6132,749923.0223,35867.5586,55864
