region,class,bin,capacity,supply_curve_cost_per_mw,dist_mi,sc_point_gid
s6,10,72,18.2736,484359.5312,75.0094,2336
s60,3,1,10.0116,303027.5234,25.5597,8069
s60,4,1,6.804,298046.7656,24.2015,9587
s60,6,1,82.8144,104516.9447,4.6769,5019
s60,6,2,171.8253,108897.7637,26.9,8820
s60,6,3,83.0331,130911.1277,15.7576,5018
s60,6,4,40.5567,174720.2654,5.4571,5783
s60,6,5,37.4463,179784.6588,7.8258,6544
s60,6,6,28.4553,236011.287,14.9779,6164
s60,6,7,19.7316,250194.8047,11.1521,5023
s60,6,8,12.1743,251098.5873,11.3986,5403
s60,6,9,12.9519,309705.5625,27.3808,8450
s60,6,10,7.9461,314926.3697,28.8046,8449
s60,7,1,170.2458,56043.7046,12.3297,5780
s60,7,2,210.9726,96388.6776,26.6939,7681
s60,7,3,137.9511,111430.7164,23.0322,7301
s60,7,4,161.4978,137480.5274,33.6694,8440
s60,7,5,97.5159,142899.0981,19.5218,4639
s60,7,6,67.7727,144239.5788,14.8479,5779
s60,7,7,26.0253,240261.1878,13.9257,5776
s60,7,8,30.1077,247046.6384,19.4908,5396
s60,7,9,50.0094,247675.2196,33.9475,4255
s60,7,10,40.4352,260695.729,32.6101,4635
s60,7,11,8.8209,263128.7578,14.6792,4643
s60,8,1,123.1767,88700.5265,13.9005,7682
s60,8,2,156.1275,95273.0822,21.6263,6541
s60,8,3,136.323,95915.5357,14.6601,6540
s60,8,4,105.3648,96578.6182,12.5127,8062
s60,8,5,56.4975,110182.5962,2.2029,7305
s60,8,6,110.322,111988.3652,17.6991,5778
s60,8,7,91.1007,116472.5565,14.2227,7302
s60,8,8,53.0469,126663.384,5.6697,6924
s60,8,9,73.5075,150415.5522,18.2399,5398
s60,8,10,81.2592,150883.7427,20.676,6921
s60,8,11,37.5192,190230.6873,10.7408,8056
s60,8,12,98.5122,216557.2145,43.7231,4256
s60,8,13,23.2308,228317.368,8.1258,6156
s60,8,14,15.4305,242427.2734,9.0339,8066
s60,8,15,19.7559,247140.5273,10.3192,6545
s60,8,16,28.9899,280422.284,27.5753,9207
s60,8,17,29.5002,286861.8353,29.7957,5015
s60,9,1,136.6389,124091.6542,26.2244,7679
s60,9,2,58.4172,133852.3746,9.2293,6925
s60,9,3,115.7409,134144.3123,24.8169,8438
s60,9,4,151.8507,142476.6108,34.0742,8441
s60,9,5,57.5424,152997.5781,14.1898,8442
s60,9,6,63.9333,158938.77,17.7131,8437
s60,9,7,117.1989,159324.8805,31.9732,8059
s60,9,8,74.7225,176349.2956,25.6739,5397
s60,9,9,136.809,178890.0324,41.2018,8061
s60,9,10,88.6464,188917.0374,29.4298,5016
s60,9,11,46.3401,189815.5226,18.6538,5399
s60,9,12,53.7759,191886.1625,23.6732,6163
s60,9,13,134.379,197008.2755,45.6603,6158
s60,9,14,27.7992,200679.2084,4.7457,5782
s60,9,15,35.2593,213574.607,15.0504,7676
s60,9,16,112.1202,215055.2756,42.3449,4636
s60,9,17,139.9437,229114.8145,55.5205,6160
s60,9,18,10.4733,243786.94,9.4047,8823
s60,9,19,25.1991,248549.0824,15.4341,6914
s60,9,20,162.7857,254774.3646,65.7836,5400
s60,9,21,23.2551,260375.5582,16.8903,6534
s60,9,22,25.3206,272679.2438,18.3071,5395
s60,10,1,162.6156,119784.7654,28.9547,8822
s60,10,2,57.7611,131575.8687,8.4131,7683
s60,10,3,108.5724,157761.3679,29.8342,7297
s60,10,4,133.4556,179202.3731,40.6212,6919
s60,10,5,216.6831,185718.1631,51.2668,9201
s60,10,6,68.7447,187593.9126,26.9602,7678
s60,10,7,75.6702,188127.2588,29.168,7677
s60,10,8,52.1964,190690.5518,22.8767,7296
s60,10,9,35.2107,190952.8469,5.0193,8443
s60,10,10,180.6948,192652.4202,50.6205,7680
s60,10,11,93.9924,194006.4025,36.2275,8058
s60,10,12,127.4778,195662.3613,43.9232,7299
s60,10,13,47.6037,196707.6504,17.8653,8057
s60,10,14,210.681,198181.4498,54.4422,8821
s60,10,15,110.6622,199804.2934,41.7143,6538
s60,10,16,153.6003,203994.3954,51.024,7300
s60,10,17,149.9067,206289.1568,51.2739,8060
s60,10,18,66.825,208833.1078,32.1805,6162
s60,10,19,116.883,209006.6249,45.4588,5777
s60,10,20,17.3988,213101.4836,1.0367,7304
s60,10,21,27.0459,213739.696,7.6219,7306
s60,10,22,134.8164,221321.7731,52.3775,6920
s60,10,23,80.5059,223377.6666,40.2209,6157
s60,10,24,11.0565,224235.9127,4.0731,8063
s60,10,25,106.8714,225854.1052,48.0656,6539
s60,10,26,7.2657,231153.7988,5.9596,8065
s60,10,27,10.3761,234761.1094,6.9433,8444
s60,10,28,32.7078,239333.6823,19.7533,6154
s60,10,29,20.7765,243515.3283,10.0372,6535
s60,10,30,12.7818,247759.7461,6.6702,4641
s60,10,31,139.0932,249014.1973,60.7783,6161
s60,10,32,9.9387,251135.043,11.4085,6926
s60,10,33,47.628,252171.3507,36.8303,7298
s60,10,34,19.9503,252400.5156,7.9358,8824
s60,10,35,45.5139,255091.022,35.7029,5774
s60,10,36,15.8193,259476.6914,9.8655,7687
s60,10,37,24.6402,259574.5665,14.1144,6159
s60,10,38,102.8619,262064.8284,57.1443,5017
s60,10,39,23.4009,264500.2876,14.33,6155
s60,10,40,28.3338,274993.8795,25.498,8827
s60,10,41,24.6888,276710.2326,22.6494,8447
s60,10,42,12.9033,277504.69,18.5996,8067
s60,10,43,136.7604,277604.9444,68.1119,6542
s60,10,44,46.17,277894.093,42.5183,5784
s60,10,45,10.9107,278142.5312,14.9557,6536
s60,10,46,40.2165,283664.4033,38.6747,6918
s60,10,47,103.9311,284307.5186,63.4222,4637
s60,10,48,38.8314,285291.9891,37.8582,5775
s60,10,49,114.3072,287279.0772,66.2925,6922
s60,10,50,15.8193,292298.1484,22.6338,4258
s60,10,51,29.889,297501.8127,29.2332,9588
s60,10,52,16.281,298469.7656,24.3168,5024
s60,10,53,24.2028,306034.169,30.2038,5785
s60,10,54,70.0326,309986.3696,56.9026,6917
s60,10,55,5.7105,318578.6953,29.8006,9968
s60,10,56,75.1842,325212.6192,62.589,6537
s60,10,57,57.9798,327825.0952,61.9959,5020
s60,10,58,71.1504,333676.4195,67.5137,5781
s60,10,59,68.4045,334783.3954,66.9978,4638
s60,10,60,56.2545,335655.3883,63.6175,4640
s60,10,61,55.7442,339650.1149,60.7371,6165
s60,10,62,47.0205,344274.9108,61.3944,9208
s60,10,63,67.0194,355981.0027,72.366,7303
s60,10,64,55.7685,365001.8815,71.4756,5401
s60,10,65,36.0855,369570.6108,54.5248,6916
s60,10,66,75.4029,377998.9082,80.8669,7686
s60,10,67,17.4717,380319.1094,46.6373,5021
s60,10,68,103.0077,381310.9256,89.692,5404
s60,10,69,38.9286,402329.6807,69.8631,4257
s60,10,70,83.9079,413783.8857,93.1582,6543
s60,10,71,101.1366,449604.774,104.1266,6923
s61,4,1,100.5777,73029.1996,1.3225,9585
s61,4,2,35.9154,205145.2247,9.5308,9197
s61,4,3,13.1463,260190.44,13.878,12237
s61,5,1,17.6904,246295.6861,10.0888,11857
s61,6,1,85.4388,131352.3538,12.7765,9205
s61,6,2,44.3232,175917.4096,9.2107,8817
s61,6,3,39.4632,181997.7776,10.2645,11476
s61,6,4,28.4067,196038.0242,0.215,9954
s61,6,5,15.5763,236254.1836,7.3505,9574
s61,6,6,16.2567,269995.2096,12.7339,12998
s61,7,1,101.6955,100434.4963,12.8358,9580
s61,7,2,93.7008,163757.6031,27.8917,9965
s61,7,3,41.0427,167528.7919,3.9382,10336
s61,7,4,34.471,172974.7874,3.2615,10334
s61,7,5,29.1843,200284.191,2.0805,11096
s61,7,6,9.9873,256755.0586,9.1233,9194
s61,8,1,141.9606,37658.232,3.7103,10340
s61,8,2,90.2502,87849.3421,6.1638,9960
s61,8,3,70.227,120141.5457,5.1894,10718
s61,8,4,96.3252,131430.7644,19.8576,9200
s61,8,5,38.5884,165692.5588,1.2042,10717
s61,8,6,57.6882,186265.1162,19.4875,11861
s61,8,7,30.4965,217664.184,11.8319,8825
s61,9,1,161.2791,100602.9388,23.5911,8818
s61,9,2,52.9983,136604.7216,4.5484,9958
s61,9,3,40.7754,166702.5286,7.2875,9575
s61,9,4,42.6951,171673.3249,10.3898,11100
s61,9,5,30.5451,209971.0046,9.7782,10715
s61,9,6,23.3523,224106.1818,7.088,10719
s61,9,7,15.1875,228331.959,5.1901,8434
s61,9,8,19.8045,232584.1855,2.5318,8814
s61,9,9,18.6138,340448.5312,35.7645,12238
s61,10,1,183.2706,55241.6488,9.5861,10721
s61,10,2,134.8893,64457.8787,9.6147,10720
s61,10,3,147.1365,93071.6905,16.0314,11101
s61,10,4,86.0463,95875.7267,3.2829,10339
s61,10,5,109.5444,128718.33,18.2892,11862
s61,10,6,88.1847,129808.4365,13.1732,11863
s61,10,7,63.9333,130710.6333,10.0152,9583
s61,10,8,66.2418,145231.47,10.8447,11864
s61,10,9,163.6605,157329.2811,35.4791,10722
s61,10,10,52.2207,159577.2701,10.5815,10716
s61,10,11,214.083,166454.0299,42.0988,10342
s61,10,12,112.7277,167771.653,33.389,9959
s61,10,13,74.6982,167815.0265,23.3394,11481
s61,10,14,162.6399,169684.842,42.565,8819
s61,10,15,84.6612,173346.9689,23.997,9578
s61,10,16,79.3638,176286.6288,23.2211,11482
s61,10,17,46.1457,178010.4089,11.4398,10345
s61,10,18,95.9607,179777.0465,29.1154,11102
s61,10,19,197.559,180232.0864,48.9074,9581
s61,10,20,177.0012,181790.9999,47.2919,10341
s61,10,21,100.3347,183675.0283,35.2655,9579
s61,10,22,87.8688,187138.9657,32.5311,9198
s61,10,23,31.6143,187457.8078,4.6116,10335
s61,10,24,184.68,198783.7144,48.8703,9962
s61,10,25,129.4947,207553.7803,47.5664,9961
s61,10,26,191.8485,207804.6929,55.8597,9582
s61,10,27,87.5286,209165.6037,38.4365,9199
s61,10,28,118.5354,210039.0059,46.0684,8439
s61,10,29,17.01,214366.186,1.3816,9955
s61,10,30,193.8897,214653.3369,57.93,9202
s61,10,31,5.5404,216032.9258,1.8361,9964
s61,10,32,9.181,227896.4805,1.2535,10344
s61,10,33,9.4284,229777.1387,5.5842,8054
s61,10,34,38.8314,231938.7703,19.4908,11483
s61,10,35,110.6622,234060.1059,47.2381,9963
s61,10,36,31.4442,234623.0975,13.5011,9195
s61,10,37,30.1806,236609.3153,16.7108,10338
s61,10,38,7.8246,236869.0352,7.5181,11104
s61,10,39,9.8415,238839.7955,8.0556,8053
s61,10,40,37.8594,239549.1119,24.4996,11097
s61,10,41,12.1257,241058.4902,4.8428,10337
s61,10,42,6.075,241125.6568,8.6789,9584
s61,10,43,74.115,244221.2013,40.184,10343
s61,10,44,17.2773,252918.6602,8.0771,11484
s61,10,45,20.2905,254979.5265,12.7213,9956
s61,10,46,16.6212,255505.1289,8.7824,11103
s61,10,47,49.581,258058.6718,36.395,12239
s61,10,48,45.4167,260144.3225,33.1746,10723
s61,10,49,11.0079,267263.1406,15.8067,9204
s61,10,50,31.4442,272356.7146,27.609,12619
s61,10,51,51.3216,275111.6722,41.8203,10346
s61,10,52,19.3185,275192.8906,14.1513,11098
s61,10,53,9.1368,284436.5781,16.6721,9196
s61,10,54,13.0977,286168.6562,17.1444,9576
s61,10,55,63.3987,286897.4695,48.6307,9966
s61,10,56,41.2371,287014.1107,36.699,11859
s61,10,57,6.5124,287196.276,21.2425,8435
s61,10,58,17.5446,290287.2891,22.0854,9206
s61,10,59,18.7353,294384.6875,23.2028,8815
s61,10,60,77.2254,297090.082,55.5277,9586
s61,10,61,8.5536,317893.8594,29.6138,12618
s61,10,62,7.6302,318183.1822,29.6927,11477
s61,10,63,17.1558,318546.5703,29.7918,12999
s61,10,64,22.9149,326640.7863,34.6514,11478
s61,10,65,69.1335,327523.593,61.4173,9203
s61,10,66,12.5145,331885.4609,29.6115,11858
s61,10,67,22.113,334526.081,32.2543,10724
s61,10,68,12.0528,356348.5522,36.2827,8055
s62,2,1,64.9782,114458.8798,2.0766,15288
s62,2,2,65.4642,119830.722,3.6863,12244
s62,3,1,10.206,229420.2656,1.669,13004
s62,4,1,128.1339,88698.9158,11.0664,16047
s62,4,2,8.3592,246352.8203,6.2866,15668
s62,5,1,225.8199,35684.5563,10.6924,14530
s62,5,2,155.52,69997.9309,10.8555,15292
s62,5,3,95.2074,106036.658,8.7819,15672
s62,5,4,26.487,216135.1508,3.9488,14525
s62,6,1,277.6518,18844.0703,4.2115,15291
s62,6,2,226.3788,60618.786,13.695,14912
s62,6,3,56.0358,135381.5143,5.1193,11865
s62,6,4,32.4162,192833.2059,2.9893,12624
s62,6,5,22.8906,240289.3009,11.0811,15663
s62,7,1,138.9231,39623.6893,3.6432,13388
s62,7,2,140.7699,48551.8267,2.6268,15671
s62,7,3,149.4936,59704.9444,7.4001,12625
s62,7,4,176.4666,70595.356,13.0977,13760
s62,7,5,111.8043,74913.4032,4.0652,14149
s62,7,6,142.884,81147.0964,15.7531,14150
s62,7,7,121.0869,81422.9907,7.6832,12245
s62,7,8,94.6728,90781.7928,4.4626,13767
s62,7,9,70.0812,127234.603,7.0802,15667
s62,7,10,61.7706,150918.4579,14.8819,16043
s62,7,11,35.478,170302.756,3.4491,13764
s62,7,12,66.2175,193332.9275,23.9549,17561
s62,7,13,29.1843,204633.0777,3.2664,14144
s62,7,14,16.1352,225142.3228,0.5024,13384
s62,8,1,208.6884,23616.4279,2.9458,16050
s62,8,2,182.9547,26204.6741,5.4541,14908
s62,8,3,202.6377,26995.8172,7.46,14910
s62,8,4,173.3562,32087.0375,6.1055,14529
s62,8,5,186.1137,46527.4804,7.4919,14911
s62,8,6,179.5041,50321.5506,7.8705,14148
s62,8,7,167.0868,53988.4099,11.4557,13768
s62,8,8,165.8475,61010.1077,9.4297,13766
s62,8,9,89.91,79145.8933,3.689,13765
s62,8,10,84.7098,85533.5042,0.0645,15287
s62,8,11,73.2645,111447.0156,3.7229,13381
s62,8,12,123.8328,112769.4169,20.5944,16044
s62,8,13,79.2909,113380.1888,6.0447,12242
s62,8,14,127.0404,120330.581,19.4753,13759
s62,8,15,62.8155,123940.5717,4.0183,14903
s62,8,16,112.4361,126304.3317,22.0229,13770
s62,8,17,47.0448,133519.1062,0.1251,14145
s62,8,18,96.1551,148989.9882,24.5954,16425
s62,8,19,39.2688,156085.2987,3.0212,13382
s62,8,20,42.282,157676.7957,2.3792,13001
s62,8,21,27.0945,208813.2254,6.3227,11479
s62,8,22,38.88,235565.9365,24.342,18318
s62,8,23,21.9429,243156.0653,11.0005,13761
s62,8,24,18.9297,284151.7656,16.5944,17180
s62,9,1,191.6541,17748.0915,4.0115,15289
s62,9,2,160.5501,22605.5185,2.2486,14909
s62,9,3,196.1253,23825.5531,2.2948,15290
s62,9,4,171.4851,36339.5808,3.2616,14523
s62,9,5,147.6468,41304.7956,2.0157,14526
s62,9,6,179.0181,48546.9968,11.1561,15669
s62,9,7,127.7208,54014.5994,1.5259,14906
s62,9,8,257.3613,54830.8193,13.2699,14531
s62,9,9,143.3943,55523.0473,5.0488,15286
s62,9,10,203.2938,65763.1385,14.2385,12626
s62,9,11,104.733,74304.3194,2.4952,14143
s62,9,12,139.0597,75050.6158,13.3313,13005
s62,9,13,99.3384,76593.6039,1.9829,14902
s62,9,14,125.6067,77663.5372,7.5553,15670
s62,9,15,206.5359,84440.1303,19.4525,13387
s62,9,16,129.519,86668.6211,10.7877,13380
s62,9,17,193.1121,87602.8675,19.388,16045
s62,9,18,80.8704,89730.281,0.0657,14146
s62,9,19,101.574,93219.0147,7.0261,13385
s62,9,20,96.2037,98799.0674,10.9227,16041
s62,9,21,69.7653,104346.5834,0.7446,13763
s62,9,22,103.0077,118548.3475,18.036,15664
s62,9,23,82.7901,145031.367,15.7181,16046
s62,9,24,74.4066,148397.3991,17.9573,16422
s62,9,25,44.712,158633.7758,4.8512,12620
s62,9,26,39.7305,158725.1356,0.3434,12621
s62,9,27,99.4356,160752.8662,28.7801,13390
s62,9,28,31.4685,180891.2069,2.6882,13383
s62,9,29,40.7997,181811.1875,7.6119,14905
s62,9,30,34.263,218644.5765,15.5264,13000
s62,9,31,20.9466,243492.734,10.1858,16042
s62,9,32,22.6233,292280.0195,25.0158,16424
s62,9,33,14.3613,340445.4531,35.7637,17179
s62,9,34,19.4157,350975.3438,38.6352,17558
s62,10,1,195.6862,32488.3748,4.6136,14907
s62,10,2,160.0641,43662.2301,7.9426,14528
s62,10,3,165.7002,57019.0237,8.3267,14527
s62,10,4,202.2545,76917.5498,17.2417,13006
s62,10,5,159.9669,81261.1421,14.3684,12246
s62,10,6,114.7203,92299.2735,9.3852,15666
s62,10,7,125.388,92337.3485,11.5134,14147
s62,10,8,177.876,98263.0969,24.6005,13769
s62,10,9,178.2405,98899.6533,24.8103,13386
s62,10,10,141.4017,106432.474,22.3542,14151
s62,10,11,113.3595,111141.5809,18.0713,16421
s62,10,12,158.2659,112540.2827,22.7295,11486
s62,10,13,62.6454,113580.4263,1.1424,15282
s62,10,14,70.6158,119266.6421,5.0666,15661
s62,10,15,51.759,120260.3156,3.54,12622
s62,10,16,115.4007,122034.892,17.6293,11866
s62,10,17,126.5544,127295.7874,21.2783,12627
s62,10,18,133.7098,129894.7276,23.4075,13007
s62,10,19,58.2714,144741.297,12.1554,11105
s62,10,20,54.5292,149071.46,8.404,12243
s62,10,21,44.3718,154487.7828,7.2289,12623
s62,10,22,45.6597,159418.329,5.9275,13762
s62,10,23,82.134,169467.1251,22.1864,12241
s62,10,24,107.8191,171283.2938,29.5543,13008
s62,10,25,109.0584,175604.2474,30.9787,11860
s62,10,26,55.161,191580.3052,24.0022,13379
s62,10,27,57.591,193348.503,21.3902,12247
s62,10,28,55.4283,204068.4527,23.6695,11867
s62,10,29,70.0083,205540.6708,28.4128,12628
s62,10,30,106.4097,208458.9365,39.4124,13389
s62,10,31,17.4474,223100.0625,3.7633,13002
s62,10,32,161.9352,223994.6653,53.4876,15285
s62,10,33,16.6941,224108.2242,0.2204,14522
s62,10,34,37.422,224707.7496,20.0543,11480
s62,10,35,29.2572,228071.1375,9.7244,11485
s62,10,36,62.7183,230315.0695,32.9979,10725
s62,10,37,227.4966,232463.136,60.599,15665
s62,10,38,48.3813,233931.5582,28.7239,11106
s62,10,39,17.1072,234212.8105,2.976,12248
s62,10,40,88.8165,234599.4133,45.7559,15662
s62,10,41,62.7669,244288.8733,36.8231,13009
s62,10,42,21.9915,252329.7542,13.5464,16040
s62,10,43,11.9799,252646.3398,8.0028,12629
s62,10,44,32.6106,268950.6548,23.9237,12240
s62,10,45,10.1574,277542.8281,18.61,14142
s62,10,46,24.6645,283912.1377,20.7734,15284
s62,10,47,23.0121,287074.3721,20.1322,10726
s62,10,48,9.3555,311262.4766,27.8054,11487
s62,10,49,98.1443,312620.1702,69.8101,16049
s62,10,50,38.3454,322452.0778,43.7318,13010
s62,10,51,81.7209,332583.2459,66.5455,17182
s62,10,52,151.8021,335976.1606,83.0194,16802
s62,10,53,6.8769,344339.4219,36.8256,17183
s62,10,54,141.7419,348279.4593,84.5562,16801
s62,10,55,6.2694,356244.75,40.0722,17178
s62,10,56,37.3977,371273.2837,60.001,16800
s62,10,57,40.9941,373626.827,63.9152,16420
s62,10,58,97.0785,407340.6588,91.5054,17181
s62,10,59,11.4939,408056.8385,54.2015,17938
s62,10,60,34.506,447385.3446,78.1257,17939
s62,10,61,27.4347,499432.3531,82.0669,16803
s62,10,62,29.8647,566674.2843,102.6151,17559
s63,1,1,171.2178,54979.9093,8.3183,15673
s63,1,2,102.6656,68625.3766,0.5361,16053
s63,1,3,95.4018,85723.7032,3.3004,16427
s63,1,4,64.8567,141638.8806,13.2704,18327
s63,1,5,12.4416,253444.5312,12.0383,18707
s63,3,1,183.6108,35360.409,4.1982,16048
s63,3,2,121.7202,52194.7054,3.6561,16808
s63,3,3,130.2723,67457.5345,9.5162,17188
s63,4,1,20.3877,251156.8392,7.9494,18713
s63,5,1,144.099,59712.0647,10.1489,16807
s63,5,2,78.6348,106013.4273,7.6582,17568
s63,5,3,20.3391,250423.5949,11.5231,20993
s63,5,4,13.4622,262755.4127,14.5774,21753
s63,5,5,17.3502,272306.1758,17.1819,16806
s63,6,1,232.5384,16746.3634,5.778,19095
s63,6,2,186.6483,25552.239,1.825,16819
s63,6,3,137.5137,33820.0054,1.7807,19475
s63,6,4,156.8808,37952.879,2.2518,16052
s63,6,5,107.8434,68647.0995,5.3878,16428
s63,6,6,117.4176,70752.5985,7.8627,18333
s63,6,7,108.4509,77650.6257,4.1459,16432
s63,6,8,113.6511,77974.6672,5.2666,19467
s63,6,9,94.2111,84135.7854,2.5128,16051
s63,6,10,122.8851,102503.5378,17.6067,16426
s63,6,11,81.1863,104388.0135,4.1569,16435
s63,6,12,158.436,134916.9757,32.6664,17562
s63,6,13,43.4727,169696.6001,10.5583,16812
s63,6,14,44.5419,185327.1328,11.9758,19087
s63,6,15,34.4817,194506.2186,9.1428,20613
s63,6,16,26.7543,248547.0391,13.0308,19082
s63,7,1,222.8796,14241.0948,0.9174,20227
s63,7,2,183.9753,20806.873,0.2656,17569
s63,7,3,158.7519,23125.6067,2.212,19854
s63,7,4,138.4908,33676.368,1.9356,17571
s63,7,5,212.6493,37622.1479,6.9127,16430
s63,7,6,152.4582,47098.6722,4.3069,16431
s63,7,7,208.4697,50440.0422,14.0704,18331
s63,7,8,113.3009,54876.5042,2.716,16433
s63,7,9,127.7208,57592.6346,6.3194,17950
s63,7,10,268.6122,64524.5753,16.3322,18715
s63,7,11,112.3389,69016.3433,2.5631,20603
s63,7,12,121.4271,72970.7235,5.4458,20988
s63,7,13,125.8497,79336.3914,11.8776,20224
s63,7,14,90.3474,88158.7089,6.2771,19474
s63,7,15,100.8693,89058.1989,5.7516,18712
s63,7,16,90.396,105241.3766,10.95,18332
s63,7,17,81.9153,125443.4338,10.1159,21363
s63,7,18,74.4066,142238.3561,16.2777,17948
s63,7,19,53.5329,157938.3662,10.5253,20616
s63,7,20,64.5408,164648.398,19.451,17566
s63,7,21,28.917,211844.8238,4.9899,19856
s63,7,22,20.7765,240017.7229,5.2655,16056
s63,7,23,18.6138,249661.3555,11.0066,21373
s63,7,24,13.8024,256051.6914,12.7493,19842
s63,7,25,21.5055,285229.9686,18.2583,22892
s63,7,26,10.9107,307873.1641,26.8811,21751
s63,8,1,302.0004,4868.0274,1.3065,17575
s63,8,2,262.3914,13268.8591,5.9409,19847
s63,8,3,223.803,24633.162,3.7857,20607
s63,8,4,328.536,25793.0626,11.8184,20610
s63,8,5,227.3508,28740.3033,5.0378,17574
s63,8,6,143.804,36948.6196,0.0649,17570
s63,8,7,150.2469,38103.021,5.4521,16811
s63,8,8,124.0758,48767.4074,3.1891,17949
s63,8,9,139.3119,52090.1614,7.1201,16810
s63,8,10,128.3086,63237.4079,7.9755,17951
s63,8,11,321.8292,73314.1267,24.5279,20990
s63,8,12,203.3181,74468.0872,20.4311,18711
s63,8,13,106.8714,78728.861,4.1263,20234
s63,8,14,117.2232,80583.7799,10.5051,15676
s63,8,15,123.6141,81418.3063,8.1836,15674
s63,8,16,115.0119,85248.3832,11.3382,20231
s63,8,17,88.209,85531.4196,1.106,17953
s63,8,18,122.8608,86207.4314,9.3401,16813
s63,8,19,205.5051,97338.3039,26.7493,21369
s63,8,20,299.2545,104184.6502,28.2882,21749
s63,8,21,132.9939,107592.847,21.0015,19476
s63,8,22,58.0065,111419.717,2.9896,17191
s63,8,23,143.2633,113507.4809,20.8353,19094
s63,8,24,126.1899,122507.9993,19.9003,18330
s63,8,25,132.0948,132049.5872,27.4924,21374
s63,8,26,163.3203,156677.4421,39.0854,20983
s63,8,27,91.125,160163.3764,26.1445,19085
s63,8,28,64.2492,160769.5064,14.4886,18322
s63,8,29,74.5524,169548.8421,23.7688,18702
s63,8,30,42.525,177357.9076,11.7852,17192
s63,8,31,103.6395,184535.8034,36.1564,21366
s63,8,32,89.3511,201532.4269,36.8977,17942
s63,8,33,99.3384,205190.0141,40.8693,21754
s63,8,34,74.0907,213115.4478,35.512,17563
s63,8,35,29.0142,215422.4318,9.8718,19473
s63,8,36,54.0675,221994.3838,31.9706,22885
s63,8,37,197.1702,228699.6097,62.0861,21750
s63,8,38,45.5868,256028.4711,36.0248,17941
s63,8,39,171.7767,262163.126,64.8731,20233
s63,8,40,102.7161,273983.2886,60.3656,22125
s63,8,41,30.6423,276193.4189,27.9256,21375
s63,8,42,186.0165,277639.6815,70.5071,20614
s63,8,43,206.1126,297648.3801,77.5791,20994
s63,8,44,245.7216,330516.1266,88.0167,22890
s63,8,45,194.4486,333460.4596,90.3844,21371
s63,8,46,236.439,356515.2327,94.7612,20987
s63,8,47,285.2091,398311.1766,107.9744,22129
s63,8,48,72.4626,403025.0283,86.816,19466
s63,9,1,249.7797,12814.8463,5.3476,16818
s63,9,2,223.4142,19524.8972,6.1961,16438
s63,9,3,214.1316,25774.5991,3.737,17955
s63,9,4,248.7834,28819.6362,5.8573,17195
s63,9,5,146.6192,49116.6011,3.942,17952
s63,9,6,261.6624,52565.7543,12.8123,17576
s63,9,7,127.0771,53632.9784,5.1118,16809
s63,9,8,184.4856,56275.7768,13.8065,17187
s63,9,9,126.4572,58867.965,6.4164,16429
s63,9,10,222.6242,60565.0528,17.3584,17577
s63,9,11,144.2205,68028.6518,12.441,16439
s63,9,12,176.175,80289.7219,19.5302,17186
s63,9,13,136.2744,101844.018,20.085,17954
s63,9,14,83.9079,103224.415,4.6501,20228
s63,9,15,68.4531,109184.3418,5.4909,19851
s63,9,16,76.3173,110444.7165,8.1765,17189
s63,9,17,162.4455,146751.713,36.2918,22888
s63,9,18,181.521,147135.6372,34.4721,15677
s63,9,19,110.2977,152665.3447,24.9692,15298
s63,9,20,44.2989,160321.7708,8.7535,18328
s63,9,21,262.3185,171276.2748,45.2094,17565
s63,9,22,216.3915,185865.2009,47.4782,19848
s63,9,23,225.0909,197507.2484,54.7947,17573
s63,9,24,187.4502,199934.346,53.2769,17194
s63,9,25,228.3957,206851.2057,53.648,16815
s63,9,26,70.1784,207911.07,32.9277,17185
s63,9,27,111.9258,208592.4864,44.3617,20235
s63,9,28,92.7045,209411.686,40.045,22894
s63,9,29,60.4584,210009.3881,30.6054,19855
s63,9,30,72.9972,216852.5504,32.3876,22886
s63,9,31,62.1261,237332.6379,38.5531,16054
s63,9,32,76.4478,246605.5962,45.3468,22134
s63,9,33,59.8266,254315.0403,42.4995,21372
s63,9,34,73.872,254389.901,42.8847,17567
s63,9,35,95.8635,256630.8295,50.0447,17947
s63,9,36,71.0532,258774.9751,43.2411,22514
s63,9,37,132.6294,259571.0655,62.3739,22130
s63,9,38,87.7716,269510.6472,51.1473,22126
s63,9,39,39.366,275409.7852,35.6498,21755
s63,9,40,183.1734,309534.7255,78.9228,19465
s63,9,41,244.8225,317072.6662,88.135,19846
s63,9,42,48.4785,317494.5977,55.418,22132
s63,9,43,20.6064,344201.8172,37.3398,21752
s63,9,44,189.4428,344340.7583,89.0368,19096
s63,9,45,53.0469,346775.1652,65.6947,21746
s63,9,46,195.8823,347136.1553,94.2562,19853
s63,9,47,253.4733,347900.0821,93.0459,19477
s63,9,48,123.9057,348954.5916,85.0172,19843
s63,9,49,238.14,351458.4213,97.2633,20230
s63,9,50,212.4306,354335.3481,93.273,20226
s63,9,51,238.3587,367338.9124,101.6021,20606
s63,9,52,260.3259,373831.1396,104.1902,20609
s63,9,53,215.2737,379964.1712,100.3679,20608
s63,9,54,262.6674,389359.5524,104.6942,22889
s63,9,55,101.8656,390923.3744,92.0866,20223
s63,9,56,101.331,402254.4016,91.2526,21745
s63,9,57,270.5319,413561.3956,111.5869,22509
